Distances,Angles
"[0.4862758491510418, 0.7774430559769229, 0.8130578761797237, 0.3541486566480789, 0.34736233601385935, 0.3010086308280373, 0.04032284311573871, 0.472587381255125, 0.05374324387234256, 0.08199774172858114, 0.0872039626431143, 0.09828254733884752]","[141.7226398253275, 132.22875151866734, 173.2849200754732, 177.63307063656708, 173.3239459474809, 173.41559614821958, 50.157228949414446, 154.65349408633762, 58.96750842865562, 152.87927107225354, 81.43861299462651, 69.45184972921723, 71.78597659415102]"
"[0.48329904221590186, 0.7832126025766805, 0.8191881982470633, 0.3536622768089567, 0.34769730908446106, 0.3104334412387722, 0.04211210082599516, 0.47885021358149227, 0.054526572562284166, 0.08239745769957303, 0.08793591703352345, 0.09817300326075248]","[142.7827453703599, 129.62200155536442, 173.23702857544168, 177.85776939270247, 172.05827107539673, 172.85110556235168, 50.30475758389424, 154.8226020006241, 58.74629923293698, 152.9404595436165, 82.29078033378005, 69.85161845115077, 71.07778968675012]"
"[0.48068534713169303, 0.7835948497264256, 0.8169804910015889, 0.347665320152573, 0.34710035099567105, 0.31237301544517565, 0.04067685277523622, 0.4826707465832514, 0.05608216164760685, 0.08136143823218436, 0.08698583301613978, 0.09783981460592274]","[142.55499528258363, 128.2842480397223, 174.04839438381185, 178.20473153610007, 171.8650347741355, 172.42998102720057, 48.5653072236661, 155.09659419796765, 56.79886271839454, 151.88966472086005, 81.07375378553671, 68.9102845630008, 70.38684084974699]"
"[0.5313315890537222, 0.8078499274022861, 0.8192571943763323, 0.34811337684099575, 0.3687642834049597, 0.31039893443229777, 0.06038825029787926, 0.499263456881939, 0.08260981090522769, 0.09750060973592788, 0.09799508391736078, 0.10144200759350229]","[138.21253556445862, 172.85827792362437, 171.83747741205707, 177.55630751437675, 171.9044613619385, 171.23399163374313, 62.22730650442524, 150.78825545224336, 57.39251895643359, 154.41203788036162, 76.10069784752369, 64.09209907852444, 66.12854869614868]"
"[0.5072194437194337, 0.7891747901350284, 0.8147001794062021, 0.33040400252949786, 0.35895408128488304, 0.3036148880961581, 0.07848412642453569, 0.5061460579731238, 0.07530607409815084, 0.09131140662959894, 0.09179154627604645, 0.09956227629588824]","[136.2099933504507, 166.42921111483244, 170.59352820467532, 177.02895726896037, 175.15644756960523, 173.63011437255022, 51.83578922699797, 155.27868900838942, 49.02832554862343, 158.3421130667235, 77.87053184698118, 63.828250004304614, 65.5189842914473]"
"[0.5169306931327994, 0.7913311486302209, 0.8202825629738546, 0.33591830721808835, 0.35941365311743056, 0.2984371464274148, 0.08346752822653561, 0.5084147517027071, 0.07786553658668935, 0.09441895075354165, 0.09414333264009134, 0.09786600212732319]","[137.25848229253495, 167.3769493401177, 170.6522448247484, 177.74619899383418, 175.61104448227354, 172.4337562938982, 54.98200701749721, 153.1610111885958, 52.75100850714898, 156.46361708665472, 76.62273500241085, 64.34374460265447, 66.1194940179299]"
"[0.49379786809169773, 0.762075163572303, 0.7954879349422979, 0.3011974781782101, 0.3207578913863529, 0.2945051070179969, 0.09789761278095348, 0.5176189124170292, 0.0787143431379464, 0.09071649370627577, 0.09244748343134956, 0.09555255099326343]","[133.78973208958243, 170.51461172221585, 171.00207070817797, 176.98933532462493, 176.9849869257639, 170.89019298272683, 51.7135924410843, 153.81424730566332, 43.467396159171926, 159.83233447250728, 75.2128810423536, 64.98839275957427, 67.08400150592406]"
"[0.4991203889362064, 0.7586459803180149, 0.7922046411182104, 0.3039207726344831, 0.3256105989976123, 0.2886299441387322, 0.06971629332799047, 0.512057285126844, 0.07757466552467306, 0.09313725623613268, 0.09148991129307975, 0.09483172009204868]","[136.4564661906215, 174.18461991135007, 171.24148610138505, 175.91003085644869, 170.36528151104895, 170.74741081190956, 59.4440036297318, 149.24879711352028, 53.97184923180446, 153.28055515460736, 75.51321482415072, 64.34070421095606, 65.53907811125923]"
"[0.4945011939968639, 0.7659725100839582, 0.7893131787545806, 0.3143549589848259, 0.33860907125740114, 0.2846412597098098, 0.07870816059257266, 0.488441511816432, 0.07549871210522374, 0.08591842314085414, 0.09106047135265755, 0.1005251155855529]","[135.54158081747627, 164.59534530734228, 168.95600394164217, 176.50981558197955, 174.6545456132195, 171.44585004182446, 44.84703061242655, 158.81427746793022, 38.74448337113024, 164.5875110865515, 77.42167738733261, 64.85908203330023, 67.81451916051088]"
"[0.49886343434281727, 0.7675386678859348, 0.7922091696616942, 0.31567410448774363, 0.3372190379395432, 0.28863676573829705, 0.07308629918214055, 0.494623133740031, 0.07780935042219934, 0.08588814034061082, 0.09034392819252984, 0.09865681869765469]","[133.18309182052312, 165.37443742441815, 170.48384260276777, 178.2784216103577, 175.70829198809577, 172.3072203982841, 47.21050212378207, 156.45724061653752, 38.881383962651185, 162.227881851157, 75.18683802752996, 63.598174157469, 65.9728260104686]"
"[0.49834605465557424, 0.7671473772843899, 0.7943891593618884, 0.3092199750086102, 0.33347351971764766, 0.29099253174502937, 0.06836196715472735, 0.5064245673138008, 0.08094714355094815, 0.08644830935657583, 0.09184930118651956, 0.09948695527849623]","[134.05305259969347, 164.79150502702646, 170.87454971420797, 177.78332836951492, 175.96421233195048, 172.40130772714048, 49.64283993707454, 155.83545873757353, 43.45671029764418, 161.2596648540105, 76.50831962845673, 65.17015462843956, 68.16451333035253]"
"[0.4506192694180704, 0.8121239261192627, 0.8492140884154049, 0.28583083600083736, 0.238972800363669, 0.38696641958056077, 0.05747392232359323, 0.6010576333152557, 0.05997815108323641, 0.09431527384032788, 0.09835273064560968, 0.11121633566381045]","[130.16861516547715, 153.09398437349645, 175.98592115756927, 172.14842705176758, 172.62232354761113, 168.585460979531, 67.42109582372431, 155.14551943727392, 72.81674575774336, 157.44503721379246, 73.46548938429981, 63.380975920390966, 63.24474426558106]"
"[0.43603241524691144, 0.8154952841998165, 0.8400517589181112, 0.28682206045614794, 0.23972337099892968, 0.40935938502222735, 0.05308006589019502, 0.5911656428692393, 0.06366738103320069, 0.095035399843777, 0.09927978145526437, 0.11219409238376002]","[126.69047371204528, 152.3972166938019, 176.22491134945463, 172.13591173090447, 172.3811307129887, 168.47595799512348, 66.59906635118624, 155.78796416813947, 71.7758715827913, 157.10632158721518, 72.39838108680023, 62.64091497331502, 62.454689655614985]"
"[0.43795525376061367, 0.8122372467196752, 0.8474461631376088, 0.29037473090764065, 0.24535863610373237, 0.40622241254761093, 0.05885412486671938, 0.5963416877535767, 0.05927184815013467, 0.09471665972677995, 0.09954308357586754, 0.11192007841180814]","[125.89798035443232, 155.12827557523875, 175.64616972755087, 172.2809079663715, 173.0386321027659, 168.75552168384206, 66.16996223350885, 155.06685179043274, 69.91915863607747, 157.2240373254298, 72.74996728087687, 63.414647696188794, 62.88955807140077]"
"[0.42990094716556976, 0.810118021836418, 0.8503847727969721, 0.2990369183849521, 0.25588084383137594, 0.41339187605695205, 0.058860935534983005, 0.5880908315377379, 0.06052392924455025, 0.0940217512011835, 0.09957307724661506, 0.11284318667217956]","[123.68226230363217, 153.10594281203046, 175.58590537161626, 172.4281336896698, 174.33829317849373, 168.95271926373147, 66.20348277766676, 154.79823472864976, 68.36666985293809, 157.035929893545, 73.42742759893004, 63.14465150028012, 62.22422443212485]"
"[0.41950849522542866, 0.8220350862850663, 0.8550800595607556, 0.30340667003574157, 0.2649028119375982, 0.4292859415014592, 0.04243329201734223, 0.5814240380192224, 0.06238014520330001, 0.09015909896968308, 0.09795337656401008, 0.11102694936598939]","[126.13627082515455, 145.1971166173807, 176.9246476553964, 172.97640664787366, 174.01150158736203, 169.58169280452375, 62.20424552444803, 155.81737755528778, 68.33810119334714, 155.37951701705936, 74.90160035809375, 63.80798471461411, 63.15480857858433]"
"[0.5106103561721608, 0.7921986860228404, 0.8415848848471807, 0.3382807810296767, 0.3239605328953008, 0.3085613929993864, 0.08708912767287791, 0.5229994113867569, 0.06686315594453192, 0.09331852022033335, 0.09835553638519764, 0.11212463473901424]","[136.34435949884178, 173.09862063806833, 170.5656529864483, 172.79650251268092, 174.71543224844342, 168.8149403540416, 50.078826955711314, 156.35958359079507, 46.64083315733238, 161.30956035979082, 79.62236106533565, 64.79461100655136, 62.102056956993984]"
"[0.48137555914708396, 0.7749331787937014, 0.8255133111284542, 0.31795451796754776, 0.30843486611250315, 0.3149272174466261, 0.0652692351426666, 0.532358623217799, 0.05361307299474956, 0.0955066955018525, 0.09783065309839814, 0.11226429553007705]","[133.64315924093333, 174.62351296085373, 168.90382081345834, 172.21017848838412, 173.186587158491, 168.0985081611866, 51.379058092015846, 157.4502339390798, 50.874443532169614, 161.30326866429976, 80.49610814997301, 66.41527201619891, 62.02291517225319]"
"[0.49144714076000123, 0.8032718573672023, 0.8218295523363117, 0.3339096976550221, 0.31085843211354486, 0.34171612117458044, 0.05534401700004281, 0.5077297476894218, 0.06435978004471177, 0.09981178000476915, 0.10524517392114834, 0.11456763861102955]","[128.18293492964006, 176.7685049735841, 169.5831907897723, 173.97166234405225, 174.28818211680277, 169.57675315161208, 46.98061620552592, 159.97279912925075, 47.14873371842868, 162.87120657127238, 74.70443244020919, 64.25462016116259, 62.29220493728091]"
"[0.5086221922486103, 0.7789665666326687, 0.8189601466345471, 0.34228630045303593, 0.3182052542123031, 0.30290728151864704, 0.09114075422953415, 0.4875495825860912, 0.06458729208716954, 0.09424520636238747, 0.09945622090748642, 0.11325559342182315]","[132.5010433488852, 174.4250961190938, 167.54364858860615, 170.2758377425237, 176.2019418720085, 171.00848229827307, 40.72780836394232, 160.43935976251848, 51.04567555720878, 161.6363449107757, 78.25310708511272, 63.992290416066204, 60.50061259084017]"
"[0.5341930094490456, 0.7771282719944572, 0.8185086803360995, 0.33178971954116315, 0.32268162150115615, 0.28522734881102096, 0.09332844469437718, 0.4936405048062128, 0.06486123703955161, 0.09307473231361797, 0.10085380632454854, 0.11200431118984924]","[134.2442757046546, 176.49665040104344, 168.2968716238762, 171.39593694117715, 176.34039497193777, 171.44877912617753, 44.60534737023407, 159.37971586737712, 49.4949868421427, 162.10343950932017, 74.44596114764396, 63.41575788001825, 63.51648790207586]"
"[0.45988015528436904, 0.7551490503383926, 0.7841935429309896, 0.38189434766355307, 0.35131439249382257, 0.30994408277899677, 0.030975263322486717, 0.4104817155029621, 0.06591451639553972, 0.08520095939461049, 0.0853855381273873, 0.09215017087717232]","[146.41048603246037, 133.1741527721019, 174.78931796905974, 177.84366749185574, 166.26112259327738, 172.59208328718296, 45.112897320968756, 153.85595797868768, 69.71966575740603, 142.2996895327632, 82.50517942051421, 71.6545533383459, 69.81846881298218]"
"[0.4547713793167394, 0.7735315824999467, 0.8122133914254729, 0.39999321773556107, 0.335474543831484, 0.3272427986984198, 0.041435615009870454, 0.42812831406424307, 0.08326916071644995, 0.08219893406839256, 0.08250335525083757, 0.08019274071986542]","[149.85869882383483, 135.85600899356137, 176.12960524218389, 172.16432493259475, 165.79654362995865, 173.05462449738062, 49.19823197289958, 160.19198299290716, 78.77058535841469, 151.1512873694499, 83.701781807824, 71.48292270680221, 64.53786843976818]"
"[0.402655606524811, 0.7498482238774251, 0.7955078459086763, 0.3690167344959843, 0.30127018340159817, 0.35576419075175997, 0.051014596009330955, 0.4458287978904695, 0.08946561812282933, 0.08021013859160556, 0.08327887943552476, 0.09093583262850508]","[142.9155561185723, 133.42124598422063, 175.7644012884175, 174.1435235905895, 169.8291086849121, 173.0945342564096, 48.41026654256239, 159.945906421185, 75.51382084742328, 152.57682860788037, 81.31087677039754, 66.1322693222596, 59.2732834326159]"
"[0.52601514852245, 0.7972458683224664, 0.821859907399658, 0.4135719772853069, 0.39284654905655836, 0.2925349500098217, 0.03824696401179879, 0.42141969736028123, 0.036697762936936926, 0.10097196018820498, 0.0891205947592667, 0.09036633156457839]","[140.42277394176537, 155.55252996537195, 173.37241080910957, 175.2482353506828, 165.75685056551515, 174.51104720359322, 48.49487052711845, 153.60055040568457, 79.50207240430454, 144.7453842043424, 83.16172996534267, 73.39443039939331, 70.22178562313009]"
"[0.5237254041783908, 0.7887176837926054, 0.81869867343783, 0.4196620098570784, 0.4021562142787042, 0.2983819975575896, 0.05654677033363988, 0.4365454973080832, 0.05633753959854391, 0.09948309684517549, 0.09945817803103055, 0.10999691427263913]","[130.77741168643533, 168.40321488222412, 170.14825976257873, 177.6052894173788, 173.98368334563307, 177.6939293920644, 47.7146890384071, 158.41885080490027, 65.59889935984316, 149.02733426302314, 79.58398168096609, 69.16079995688668, 69.41258636556682]"
