Distances,Angles
"[0.45600535568905043, 0.7933602353784592, 0.8310941331079053, 0.27170924982558786, 0.23253889908087702, 0.34913836398090736, 0.11168563229742504, 0.596748256881263, 0.06996728014246709, 0.09761069171245229, 0.09652517935342773, 0.10762097086082954]","[136.09134734540794, 167.02304466552482, 173.02960370727675, 173.6760984566801, 174.6777497176753, 168.3815990442043, 59.01254372814539, 154.43724537367527, 58.55581158256568, 158.20395890655266, 68.68392389148698, 60.251738283713614, 60.45577274003134]"
"[0.5023358168499, 0.8096188903378196, 0.8476463689642667, 0.2759571872133605, 0.271614028992624, 0.322852715103015, 0.1091390995822359, 0.6015399122660783, 0.07329629178202125, 0.10131706460713967, 0.09818216093873537, 0.1043879150076533]","[146.2151996775993, 152.56534354586898, 173.17932232926205, 173.39905417326779, 176.0902626690108, 167.99292904930195, 57.41412791681332, 154.8838140069437, 51.711857202390476, 157.7198974580725, 71.45993934642291, 63.14172089312587, 64.68134335627343]"
"[0.5142460220122844, 0.8211576658535944, 0.858692842320617, 0.2867015240200318, 0.28058769749170753, 0.3299588697005073, 0.10470742318024791, 0.6036924260297548, 0.08160083253609805, 0.10466095664772003, 0.10071839474894177, 0.10429135692502299]","[147.49056532852498, 159.0394295846605, 173.9704923028739, 173.12290852911806, 175.56361807264955, 168.09430346429866, 62.35925468926715, 153.0828168222103, 54.64217109742244, 156.27824839036208, 71.60639131498452, 63.28304994798281, 65.46349688972386]"
"[0.49821890206274877, 0.8242916517407078, 0.8681755751285652, 0.2767710941539564, 0.2619803186692842, 0.3425203729483217, 0.11386912092451829, 0.6295056716930112, 0.08307675964020876, 0.10608538911306994, 0.10369144009022599, 0.11071595370834632]","[145.73043355652283, 155.27341287297037, 174.65603150427117, 172.7069620976152, 176.0393988618963, 167.44780864947555, 58.40170686174084, 154.52721733911974, 47.350134753409414, 158.53003243615316, 70.07322642746595, 63.49595699849018, 65.38056991776213]"
"[0.4898246894509738, 0.8260249737701602, 0.872012349646469, 0.2745395949878951, 0.2621568931056499, 0.34871157062122804, 0.11563130411150932, 0.6296475481407654, 0.0872018753344666, 0.10462434551153177, 0.1035942694946928, 0.11122297482269064]","[147.06352653497183, 152.7643258363219, 173.8751961875572, 173.35133720949557, 176.19099936197244, 168.1439326085797, 56.500281057815386, 155.8828323620121, 45.690687238772966, 158.78696748863882, 71.6761597113662, 62.8531392200666, 64.05649070985864]"
"[0.5140885786536767, 0.8234445626371554, 0.8611628560573442, 0.283231919541271, 0.27475594599974135, 0.329949844400732, 0.11877747570527597, 0.6100386568594223, 0.07780119314170726, 0.10426352734306511, 0.09912611507765376, 0.10684607765300999]","[146.820372899329, 157.06088525085136, 173.96207026027614, 173.33650256613447, 175.8463122529894, 167.8557111832051, 60.48705286966393, 153.73083571097283, 52.52018533821737, 156.9553092493747, 73.28547426599647, 63.23725774995934, 64.09380387317647]"
"[0.4939406632791768, 0.8488531748428603, 0.936076205119981, 0.3216249924819756, 0.2724233390436279, 0.41094340839730037, 0.1598723411277438, 0.6722703259119126, 0.08774536160760105, 0.10970198230815019, 0.10646335555666303, 0.11770546595589544]","[138.37765044531156, 176.95197223222155, 169.4608973909068, 171.5324870562484, 169.57745195560622, 168.2391382357766, 59.150150819546624, 155.4866297525329, 56.4873356298058, 160.1339701451782, 72.22883614836003, 59.56069784840713, 57.83151231537664]"
"[0.4981921343345896, 0.8496027682222722, 0.9377198450563538, 0.3199610508928301, 0.27064262417006335, 0.4071058944448485, 0.16070293733471352, 0.6746962688158206, 0.08841767320942158, 0.11095154781907149, 0.10711448453626976, 0.11727670718043254]","[138.88226050311567, 175.15396816863563, 170.0135912967897, 170.77811709771, 170.342719266892, 168.21462361016535, 57.984996863661856, 156.17648550187192, 55.860994129671326, 160.83151450102062, 72.04821423031103, 59.41070934429039, 57.66372496703185]"
"[0.5528938049615372, 0.8228118580283277, 0.8620262911104859, 0.3062802948563741, 0.28519477580873875, 0.2878423532508224, 0.12364517383871923, 0.5858602838032242, 0.06572911308377727, 0.11324853683022575, 0.10521730311241966, 0.10679201311280545]","[138.97747237954323, 175.78964827987983, 170.37021329628536, 174.87587466784944, 169.25317666801882, 168.4580010198113, 57.072017778422115, 153.22279405878965, 58.6658637021669, 157.62058231070006, 66.95296554204641, 62.11893797945845, 65.29547693996687]"
"[0.5204896291757315, 0.823800482520155, 0.8637777662688472, 0.29841966212999405, 0.2653045622705802, 0.3221043858998753, 0.12916658132587605, 0.5943750529514507, 0.06949642642462786, 0.11336431680651134, 0.10434314241537623, 0.11096322255280502]","[135.2011213510109, 176.24216847403954, 170.35883684268197, 174.44306359791824, 169.0625924232008, 167.4171930646408, 55.77402125595949, 153.0553325728872, 54.786404048933804, 158.04502959145154, 68.44960734080568, 63.01085900158324, 63.41724061706878]"
"[0.5145890440342404, 0.8529723011390238, 0.8960694203646621, 0.31202589993070035, 0.26231481618954505, 0.3602801326308362, 0.12870174577400612, 0.6278157148343345, 0.08904183968658146, 0.11902340982299403, 0.11004484422387295, 0.11371304852621406]","[136.25962939894018, 177.7063065946757, 170.33486222495327, 172.61143248343595, 167.9074744936212, 166.27209684724386, 57.42826373267725, 152.31893066147904, 53.09153366577081, 157.2271898780575, 65.66686576946893, 60.33123269552385, 61.22656408165528]"
"[0.5801912005107374, 0.8250573295290194, 0.858996159069747, 0.31706356227764726, 0.30894913339096824, 0.2717576225716494, 0.11108583590789986, 0.5612964134856512, 0.07280711441024652, 0.11477805027082598, 0.10576538211880332, 0.1007559983770173]","[146.27504468145486, 171.90456222716398, 172.6480134455381, 175.1455717382845, 171.245859313857, 169.0363584533519, 63.10879736924868, 150.99359526884768, 64.26942264884168, 156.33822362492157, 67.88457906210014, 63.86697517411964, 70.15429913464672]"
"[0.5558776969090767, 0.8829682415939769, 0.9161082296355078, 0.32284811285745063, 0.27952633031295887, 0.3525391590111484, 0.12573954535935786, 0.6383621805975955, 0.08036591424541153, 0.12122647429885011, 0.11070348500043667, 0.10768064529955713]","[140.46116661102403, 175.66987907330258, 171.467116572545, 172.70723157382014, 168.04294889720086, 166.83081206327253, 59.45247487625171, 153.44039871384632, 58.074422985996144, 157.8902292867252, 66.04249022674664, 61.189368819975904, 62.79020922801348]"
"[0.5268765267781098, 0.8273909068425734, 0.8589995411870408, 0.319092446526202, 0.2899967122739684, 0.3207349791063945, 0.10702313360875805, 0.5665115508938153, 0.06630042580830804, 0.11066893758913855, 0.10358604718222474, 0.10713100727459578]","[139.72527007282687, 177.11612590366144, 173.06130916170017, 174.58450771879677, 170.13557121847197, 168.8560169595679, 59.98392276262907, 151.57862411652704, 62.6453550787445, 155.41135093313514, 69.20275557581354, 62.11682894936168, 60.211106727564776]"
"[0.5479820510248316, 0.8844869461246664, 0.9223946530066727, 0.33758864647261794, 0.29495329386520286, 0.3537457982155587, 0.12653739503462796, 0.6255568758951606, 0.07331987324146069, 0.1242589019625698, 0.1143358442728129, 0.10638725223717993]","[143.39746534515538, 170.6968806280798, 174.20260903558176, 172.37588045078698, 167.0933066068233, 167.35202069476173, 57.66106669977436, 155.10328522020927, 61.95286217739635, 157.74342403811315, 68.47111756941021, 62.68501944671073, 61.199049689145376]"
"[0.507717779211577, 0.7826613781309354, 0.8007212113362946, 0.3066549376692254, 0.2918514844328614, 0.29919794754342344, 0.11766357666740034, 0.5077821258975601, 0.0667650021637456, 0.10968827687920837, 0.09603137559037113, 0.09659288536119097]","[143.53594729435994, 175.32854992937303, 171.3988885788242, 175.73874275059228, 169.20302075252536, 170.6191372881997, 62.39724595637529, 149.24466563941996, 60.824405046299816, 151.05175579333834, 70.88172114323972, 64.21862594210916, 62.95010960767673]"
"[0.5072638759973287, 0.8196866316785717, 0.8618610893663565, 0.3122545077760296, 0.27705974566120073, 0.3314193805110507, 0.12362672685354098, 0.5798408835407379, 0.06407771454313818, 0.11453199917561183, 0.10177899693194144, 0.10542600649861697]","[136.92668358905925, 174.61241753060443, 171.6036551935054, 173.63915618979803, 169.07247010822536, 167.38782674839572, 57.14997943928426, 152.9217197261673, 57.26683393601777, 156.89817078513718, 70.7451283168445, 65.1782155679278, 60.0273199947491]"
