Distances,Angles
"[0.480456210433513, 0.8846227941003951, 0.37351562556868956, 0.305196643583313, 0.33102447966093584, 0.4161709940811328, 0.5186070615635461, 0.10989951891816414, 0.09217508486830897, 0.11078842459441297, 0.10469377394561692, 0.11531755038424943]","[132.22472375474865, 139.39567541651292, 174.9772118970077, 176.20993269633263, 37.46489997109035, 163.41052793791545, 36.72787073469682, 155.28650526319956, 31.453246747241806, 154.5721546492831, 64.28063296057205, 66.20745672919108, 68.83521897292745]"
"[0.46240509978889577, 0.8789091119739804, 0.3691407419721317, 0.3090449989614497, 0.3419297047387209, 0.42321455853695267, 0.513021671226177, 0.10982691333276405, 0.09415247949573863, 0.10913111071129986, 0.10313867375888917, 0.11265731925224433]","[131.66653339775314, 133.82009069806514, 174.3869393820813, 176.46203538083216, 30.898232381545046, 164.2785607115561, 27.378154119186153, 156.5436831356471, 27.42677526762548, 153.5614607564855, 65.06985767037699, 67.29834198292944, 67.10884738285509]"
"[0.4777503778808495, 0.8784925164080463, 0.3664754270180726, 0.3018065092212784, 0.33867056259938016, 0.42102626878627786, 0.5195260417414626, 0.10660259869846729, 0.09713973330762254, 0.11012884396290377, 0.10341075382160858, 0.11231057956269012]","[133.1517207347555, 136.98450693625156, 175.5065692311487, 177.10749740438695, 38.76565188132761, 161.62276003276511, 38.44951801082888, 155.21794670616072, 28.10463662136371, 155.72897197068667, 64.58102298763201, 66.574476560834, 69.86576077508282]"
"[0.45210969624978126, 0.8533905067710803, 0.41849931171634946, 0.2919259508056706, 0.2862543674985806, 0.4185641016751882, 0.45106057278344736, 0.1433107684513795, 0.08028608343298495, 0.10862804097412179, 0.10219476192419988, 0.11500774754586146]","[133.12020448958455, 116.47916519613953, 174.15709463899404, 177.55197086704098, 40.81329889019519, 160.10566113533915, 42.41118781760596, 154.3923903822469, 35.75913146121908, 156.82914221544664, 64.75358029837153, 60.38699433923367, 64.04154558140263]"
"[0.43801825788690446, 0.8501772615598877, 0.41301737629566093, 0.2903500934953461, 0.28451639238274373, 0.4288014776791755, 0.45350911784047954, 0.1380687824298873, 0.08157583862570313, 0.10814973113526634, 0.10288441450626386, 0.11538201162686074]","[131.74718330895976, 116.13253236478745, 174.7916256671339, 176.72583583331033, 41.66867372031216, 160.18255606661683, 45.01029583425118, 152.93435142635923, 36.57704894015763, 155.4948746879772, 63.38516612419818, 58.634672557485324, 62.82644156204189]"
"[0.440058423160543, 0.8508839554070124, 0.42008203728927057, 0.2831773963144017, 0.2734158535074747, 0.4292727697261708, 0.4525540094628872, 0.15280896768937904, 0.08024742590000106, 0.10792448950417291, 0.10217145481092642, 0.11542149856657455]","[135.56744720974496, 111.11043782547193, 174.0154818050297, 175.8138374176428, 42.73999560352867, 158.71965960776745, 48.484614255697416, 148.8115294944123, 40.590756715611725, 151.14671904061942, 63.89022985420397, 59.009286200891324, 63.32817700788028]"
"[0.4451512851259379, 0.8559493783690945, 0.39740196756777585, 0.28073512369988063, 0.2780930328372211, 0.42987698739090036, 0.47503898343771994, 0.13399242081998589, 0.08085459958150566, 0.11111726659174369, 0.10585695158246533, 0.11705745266917787]","[130.75555638359762, 132.03153856504136, 173.59138523518908, 175.85948486851896, 40.376099449363814, 160.71548723337125, 46.03170165176481, 152.28514020334313, 36.3227779109638, 154.93022628923933, 63.51490945098074, 59.25072009207521, 63.12875971650858]"
"[0.45675140044812695, 0.87005862221766, 0.4131650198271313, 0.28413644527107246, 0.2793551792361567, 0.4359461409967418, 0.47465319189242605, 0.14553339488506656, 0.08040990779814403, 0.11327228894739555, 0.10653939933612636, 0.11506974916244184]","[132.0804504556076, 129.28169571533482, 171.96003930167115, 177.17010307438872, 41.42804676808064, 159.58968315513414, 47.818566551426464, 151.58045549374725, 37.31047423926211, 154.60959653471625, 62.63899229981749, 58.70950612915996, 62.82920674480792]"
"[0.4693149874016973, 0.9043577678222782, 0.3678917990934128, 0.354069640337779, 0.35303155576234846, 0.47691710692870215, 0.5419558620108799, 0.10539717980568333, 0.09463242803038024, 0.14221733101732756, 0.12459105570717201, 0.122080880544634]","[121.92503498812664, 161.6137887015653, 168.71220954619235, 175.03441909196292, 47.69186462281267, 144.47507222986346, 36.247169713355376, 148.87598266756606, 34.43336621134744, 154.26316244411643, 62.270609097585634, 68.21843878929384, 64.43615486566293]"
"[0.493181901339592, 0.9164243681580648, 0.39217721486381124, 0.3701391665899337, 0.3757043308136651, 0.4935211878906759, 0.5471940955830005, 0.11034516224029826, 0.08840882070151844, 0.1389279261825388, 0.126208112855206, 0.12115405515057619]","[123.23685109271226, 157.57386639928578, 169.73017383486984, 174.94795123300358, 61.45603685294339, 150.8992435787297, 45.94383126232852, 151.46104554421075, 43.40226314784756, 153.04414491619534, 64.37987962360283, 68.25969216078285, 66.55687534283064]"
"[0.48054928348704545, 0.9280462898922265, 0.38737223156921025, 0.3667947716331754, 0.36751998965659327, 0.4964969078310229, 0.5518944137847922, 0.10570891961678279, 0.09419671950128947, 0.14228777014961388, 0.12682493676373782, 0.12143099439944878]","[123.02782737651418, 155.60902203030741, 169.30339268757643, 173.42728333630947, 52.653657382475636, 149.1132166714805, 40.61718594488263, 147.77801952764923, 35.314757391348444, 153.86083548609147, 62.28302755627874, 69.09650918602671, 65.72822196131865]"
"[0.48454971958024856, 0.9279500915663239, 0.39468090059964694, 0.3747920307907708, 0.3737335148189996, 0.5025805440266239, 0.546632070121297, 0.1046691289561336, 0.09265437060855283, 0.14374840318942492, 0.12604014390506812, 0.12086407674566968]","[122.77011021608767, 156.80618672560226, 169.7363671351546, 173.91573787821483, 52.2742770695139, 149.99063599712255, 38.8980336195537, 151.72983670770745, 29.763871253681003, 158.30765772231297, 62.48532398287733, 69.18368856139892, 65.37320631440247]"
"[0.4599510718195836, 0.9214182072730044, 0.37719129947661567, 0.3569944263946958, 0.3577457869252263, 0.5006687026826493, 0.5509752897127062, 0.10668814649188191, 0.0933342656672331, 0.14274036838524895, 0.12268340966732215, 0.12024037380888354]","[120.40584813368541, 157.72130520238406, 167.9677793393019, 174.5220563729071, 43.60820528135865, 149.13295614234394, 33.92294371766471, 154.48918720580872, 25.733568039821957, 161.8930900536085, 62.272247796064875, 69.88587552384166, 63.34804337568271]"
"[0.6094699597624014, 0.8609976850566206, 0.3672145066573758, 0.2653619604353774, 0.2599393790052007, 0.31171098470478076, 0.5122676951600846, 0.13095639242941734, 0.0878436615444736, 0.11340922780467246, 0.11058617624562031, 0.12846299475108178]","[146.56236717005294, 159.0333349601335, 167.91541257165247, 167.99520841997483, 44.390128380098055, 153.1101853845511, 46.87625811792205, 143.18843209318712, 54.298870213181814, 147.55249236478474, 61.46919392443289, 61.99936207584868, 70.11182175418499]"
"[0.5211980532457736, 0.8506402264311034, 0.36929454323544264, 0.24530796974057903, 0.2426030624742479, 0.37856414795961657, 0.5239224012272425, 0.15338047121455925, 0.08709707994457087, 0.11639630363461612, 0.11112124060900422, 0.12970164541219087]","[138.15629379197335, 139.82600380182672, 168.38237487908071, 169.55941934667774, 49.48454872006762, 156.8527072491004, 49.54921530450942, 146.70200232605555, 50.27552353269936, 147.32631336470396, 62.8692371443786, 61.999058222984225, 69.80269495015078]"
"[0.5036840274268269, 0.8843619037139236, 0.3731338653798874, 0.25218605929179766, 0.24503116269126737, 0.4352762666166638, 0.5633285754790317, 0.15424012029601783, 0.08882908604538296, 0.1208051002442525, 0.11328921952087373, 0.13195303256253496]","[136.1010897919667, 141.07297758450838, 171.81113836172793, 170.68873059488658, 56.187694469831804, 154.6506872026128, 57.26848527379754, 141.99492856927768, 58.5999278570894, 142.82211793041455, 63.846779916385394, 62.954019143495984, 71.63348660325757]"
"[0.5124368680318852, 0.9005927509819552, 0.414862736767696, 0.26631763952797194, 0.25072515005753776, 0.4346728055028109, 0.535816339413741, 0.1734930158973668, 0.09400652562343534, 0.12036949962206667, 0.11605819158590487, 0.13564711696777326]","[132.81981446176923, 144.29837039090899, 171.9441927056144, 170.6496304435986, 55.40270448260218, 157.3564363710953, 55.60816113707808, 146.16603161138406, 53.86467524842412, 148.62709951635918, 63.715520098459315, 62.56180450561999, 69.64899742239615]"
"[0.435983554381185, 0.7100535734691548, 0.2584271974133621, 0.20453364430582158, 0.24878223299585556, 0.28010010503909244, 0.4594744966567277, 0.09285061807763047, 0.09621944039983438, 0.12092466580222005, 0.09320502304168855, 0.107025772282011]","[125.37301327623885, 135.14515755699355, 164.3344131778824, 173.2344157464762, 54.87606754582653, 143.1171273882346, 51.194333673268744, 143.95389791248937, 42.03868989105714, 144.45943171130656, 70.6285881877854, 65.40239681949059, 73.3696742687445]"
"[0.45099845123352167, 0.7544410100726067, 0.3154905093598103, 0.251448324874267, 0.2649891894460221, 0.30655765683425734, 0.4503065897380083, 0.10330054124295171, 0.09548362932698076, 0.11582963490153615, 0.0994189255373111, 0.10621395314871916]","[130.6143658259036, 141.41328728967912, 168.65786906252737, 174.90563361091154, 41.85852900427446, 143.1400363699936, 44.15321345407342, 137.2780642560096, 35.65921437516754, 146.83362522851456, 59.55706965435333, 65.8003038631517, 74.90324348059242]"
"[0.442111549437983, 0.7405099759026912, 0.29205666313321904, 0.2404372961273301, 0.26301039642372614, 0.3009937162636027, 0.45687032810657585, 0.08360066323225476, 0.07250259439786214, 0.11096522821225797, 0.08940444531875782, 0.0964618229405568]","[139.3202805735413, 116.19421086557064, 172.5034722196111, 169.8886887205963, 59.10007513712586, 132.7698207591862, 67.49561843324801, 123.24081861235798, 68.37688266346832, 122.63703587609926, 70.75338484385968, 70.01244093095245, 73.1888600713078]"
"[0.45301620023676237, 0.7401876751994684, 0.2941599475078417, 0.24643204460255963, 0.26710430192313345, 0.2955326251083984, 0.4586953294777537, 0.08420372363482034, 0.06311308336978447, 0.10343297784416017, 0.08648141230084481, 0.09537499717619298]","[134.68028716691109, 121.52572808952233, 173.69315606816843, 170.95960129393293, 59.933524494128996, 130.66462359798066, 62.67240195392701, 121.4396086324083, 67.3772511902589, 119.20002512365474, 70.48817399224069, 70.05493781039601, 75.67989367780109]"
"[0.4347378960299154, 0.7633535736585756, 0.30054929561517374, 0.23027105848383772, 0.2506430999743925, 0.3365470936275081, 0.47720757820338405, 0.10538631433317311, 0.09508650922107233, 0.11494239640601961, 0.0997475412272191, 0.11063508923602661]","[128.98276076710425, 133.03864735187778, 167.6778630677085, 178.00100246204224, 46.089097691953526, 150.1370990556328, 45.47718495375199, 138.68541963730897, 40.228869120126156, 137.91826562883705, 61.64084122127936, 63.962362644913455, 73.1528388785838]"
