Distances,Angles
"[0.4228093095456631, 0.8590333628886262, 0.8882893185837956, 0.46191451128405653, 0.4131722783217094, 0.465877125929772, 0.2289757084731662, 0.4461467333128542, 0.09381432262154674, 0.1084033733061834, 0.09659058643247331, 0.11618642628025203]","[126.40576903006973, 132.96470449837176, 173.64232184143688, 174.5336128320888, 172.1542523623834, 174.6869596075142, 52.52562507438588, 154.9273946605033, 71.83214489862954, 145.64929056808558, 79.73306368214747, 61.82378446069039, 56.81159522705368]"
"[0.4486873233116968, 0.8354580356280051, 0.8563174544181563, 0.3424178402855522, 0.3329532553367063, 0.4377347389184799, 0.2459723998894325, 0.5310440972322498, 0.0758618671460596, 0.10413706474327145, 0.10171596718068421, 0.10916380859307857]","[139.8650676464677, 129.40362015238642, 175.13292155163887, 176.45406789238592, 177.27248494322143, 172.81092639211488, 51.518411372019244, 156.21379773617747, 49.11504980109824, 157.23854210018607, 77.31627580968093, 63.7766521062938, 64.96788175523331]"
"[0.457867464856148, 0.8390073669572391, 0.8627542377803203, 0.34655689498446324, 0.33692961422689754, 0.4402743303969176, 0.2468505603429894, 0.5324554648312307, 0.07585256504696655, 0.10501778989658807, 0.10221652123963598, 0.11026508315470128]","[139.6476477774695, 128.58245308524266, 175.40821972029755, 176.82051756396348, 175.08504092502827, 172.64026818304268, 51.701897494192416, 154.8445218058513, 48.74456239470229, 156.30610047196367, 78.34734353632844, 65.07809765308643, 66.06776985217064]"
"[0.4322369790147108, 0.8407498063197053, 0.8542313618061584, 0.46353393488916483, 0.4156306065996892, 0.4476452678119531, 0.1752031526535918, 0.4119213086066663, 0.09816575646332423, 0.10558887264536664, 0.09442608668059696, 0.10733473535175107]","[132.35303246131753, 118.3667462172367, 176.78483290365563, 175.84301580890218, 172.45115706158566, 176.1074490383705, 57.0573621919892, 145.41387866461676, 70.90629763387699, 140.71932581370154, 80.15225178225725, 68.64366831172413, 68.45406084640481]"
"[0.4436688628475218, 0.8382078611928483, 0.8535837368389597, 0.44932928243409004, 0.41647116520072486, 0.43725888417484293, 0.18038847653451384, 0.42388103887942036, 0.09690657364116473, 0.10688728492643056, 0.09500428922455519, 0.10608360964184632]","[132.2926645408966, 122.86280680924116, 177.35327559060988, 176.3844016052025, 171.4900330847115, 176.39417584637187, 54.13764832422251, 147.49922506564155, 69.25166796693937, 141.6956153541802, 81.2618148961715, 70.4463313296392, 71.2255516939565]"
"[0.44025809820402667, 0.8393830144923173, 0.8519195419852879, 0.4668493110705068, 0.42250282958838886, 0.4348034681645513, 0.1810422474237748, 0.40499498554127444, 0.10354092148540901, 0.10613649855837068, 0.0941154577601935, 0.10740972112576315]","[132.13360148848503, 117.8253168431189, 176.98190125246876, 176.45687008626976, 171.52805973204553, 176.79526281771365, 57.942429166864464, 144.3442337023623, 71.93147701103788, 138.80428683713626, 80.67101191925241, 70.00960327571225, 71.15240949107405]"
"[0.4338770987527264, 0.8396745164921577, 0.8508659461506191, 0.4518566549953058, 0.4173366584276929, 0.44425244960694577, 0.18014667142527213, 0.4183398067048867, 0.10014468807308839, 0.10472589291704015, 0.093851017019594, 0.1064065007777383]","[132.5207146822073, 118.59185022659028, 176.68660542954223, 175.44393660954916, 172.18589555282531, 176.530035040293, 54.34117437270846, 148.3647725220479, 70.22550404285485, 141.76510882636623, 80.59318033791311, 68.62581147691174, 70.05678364256636]"
"[0.43500586641527145, 0.8420802128140441, 0.8495767715524101, 0.44092185829773595, 0.4161155987714101, 0.4438754748415187, 0.18040102436889593, 0.4275445765184739, 0.09031889234151201, 0.10560225682442123, 0.09806371004910043, 0.11046972099908577]","[132.723096705699, 119.1714615817692, 175.77087486099182, 175.69611038761238, 174.17082393374278, 176.87413271746286, 46.70599607469824, 153.04585473092538, 66.33501110725888, 143.27431619243882, 79.97915082972463, 68.14357655288157, 68.5022863761696]"
"[0.3891915554726965, 0.8656449660987919, 0.8579489582099189, 0.2987557724395621, 0.29623397243843674, 0.5299864311979448, 0.20055911285976427, 0.579192630731833, 0.10073513715664735, 0.11245790296762444, 0.10721973254103648, 0.11683598066276539]","[116.31884536411431, 131.24632637906387, 176.06738521851216, 174.38070655447459, 178.00373478251078, 170.49923962079185, 59.987157547361605, 157.51259798219576, 34.62232952108977, 161.15684791090828, 75.00907703959413, 65.09605958415871, 65.140608854868]"
"[0.40023457977942206, 0.8671033816489361, 0.861966440463563, 0.3013467006468122, 0.29771686570392875, 0.5216271459521407, 0.20789406949518935, 0.5785571181075856, 0.10089895436382589, 0.111945141215316, 0.1067326852767245, 0.11737843827575219]","[116.86724306279437, 135.10966671310015, 176.7054403378368, 173.76277385400428, 177.73523843266497, 170.19729073080052, 59.15608397166642, 157.68829002527235, 34.305493822286365, 160.97837263337814, 75.8725234905918, 65.41317119760652, 64.3524238164986]"
"[0.39475487864333464, 0.8633122051913139, 0.8616455923467945, 0.3007808743379828, 0.2910554353304384, 0.5146927761845902, 0.20451629288900994, 0.5806349919125445, 0.09224658701231199, 0.11050923116407443, 0.10602603269967169, 0.1165620411151462]","[119.09274903832052, 134.9658220099153, 176.68451720958979, 174.65197114229156, 178.27205573146634, 171.42856882636505, 56.71372224443822, 156.26927268339247, 33.94678004082224, 158.61701112753897, 74.56651761112538, 65.00991576342165, 63.52949084528514]"
"[0.4016333560414515, 0.8583663478673765, 0.8587011314057459, 0.3074417184502853, 0.29403350440921183, 0.4989444339905803, 0.2066512229953035, 0.5682946950852623, 0.09707452616988528, 0.10943957942271157, 0.10468390494615339, 0.1152999813760638]","[120.21677907494136, 134.1470011074643, 176.86864017647792, 173.5556049416417, 177.88465294153914, 171.59281758503178, 55.33609222260765, 157.62643913864153, 34.60471509948765, 159.23975172559508, 76.54227515690856, 66.57536131948677, 62.45051155017696]"
"[0.4015631512830558, 0.8472535196445775, 0.8500567065725299, 0.29691335362216215, 0.28873741250308627, 0.4954134496082105, 0.20113845887987963, 0.5722006892100688, 0.08112801483528365, 0.10893203235527307, 0.10501345070610521, 0.11684187539423128]","[123.06803289688058, 135.13844001491535, 177.20340724383394, 174.8841324450514, 178.96582847359738, 171.97347499450657, 55.2271186036557, 157.78238558460254, 38.02569297891278, 160.4797025373034, 77.30046160810035, 65.85776988761016, 65.09349147675434]"
"[0.4137595940575328, 0.8038277377226154, 0.8419446404081173, 0.3023814965102918, 0.2556141450232669, 0.41827112800270294, 0.19091491905281327, 0.548747074493852, 0.08710159036825248, 0.11129977967462697, 0.10285303543866621, 0.11985897821587847]","[116.98759336519322, 148.77236383185846, 171.62755089309468, 176.93353728683894, 176.32725318419344, 174.02350875473743, 41.04728355354472, 162.43554227315727, 52.26116643986574, 161.83823866753943, 75.69808377272403, 58.40608041569824, 54.221003371541926]"
"[0.4050502466557917, 0.8054375431429395, 0.8510060518157512, 0.30367124770039733, 0.2556264888642305, 0.43984412876983614, 0.19774771735114097, 0.5641000012229417, 0.08880563548179134, 0.11223797154208644, 0.10393101363426116, 0.12105500243266976]","[114.95928480957045, 148.7067115942885, 172.62069985593038, 175.39651827983795, 177.43511576512944, 171.32943242246225, 44.110990900378795, 159.94241871945593, 55.088759612299626, 158.92807246671836, 76.19679097280864, 61.06785165134496, 55.71320905473091]"
"[0.4221477530362661, 0.802416802984242, 0.849793514764109, 0.30858084053766166, 0.26071790025450875, 0.40898941692576574, 0.19311186485564757, 0.5486214507461598, 0.08424500788295583, 0.10878407812593276, 0.0987373574706291, 0.11815666741446514]","[118.87363167947855, 145.75685663404022, 172.6522522900491, 176.1106918527977, 178.18368003379305, 174.60576348787592, 37.611236603197945, 163.18271900724787, 45.857228188330026, 162.29593563245848, 75.04840641998506, 57.08446676496522, 52.7053113833433]"
"[0.42238519290012466, 0.7955010770125371, 0.84627504184185, 0.29942298840660764, 0.2551120448907648, 0.39295078202316, 0.18835395262669555, 0.5536926566214322, 0.08134250851974634, 0.10711631411267637, 0.09829886804710855, 0.11719969066161667]","[120.96137049410764, 143.48379308885552, 172.56966543954596, 177.0304689111802, 178.47952047176705, 174.03812254323955, 36.7025346800017, 163.11211381160444, 48.74846783846838, 160.57270247473372, 75.75450049445975, 57.227450478182284, 52.927094370122354]"
"[0.4203332938620389, 0.7977416604913634, 0.8411160226268208, 0.3067229981908928, 0.2566794496189073, 0.40547115613197804, 0.1982592312662527, 0.5430312205585672, 0.09083651287471473, 0.1106219636767919, 0.10009031039972718, 0.12129950847124575]","[119.87565820979384, 146.15665714098935, 172.04891003510144, 175.89389047630868, 177.31789777917507, 174.1527421592134, 41.22838095218761, 162.72925774858234, 54.29403093243461, 162.20240916561644, 76.4764970857727, 58.07738791611833, 53.90713657828792]"
"[0.44298970573306107, 0.7812527344619704, 0.8533093957983654, 0.463597485157684, 0.36598352859978567, 0.36374226831403667, 0.17622058761316467, 0.4443491713173086, 0.12111786265466712, 0.08394662823747327, 0.07357262806257947, 0.07210272675289785]","[169.32267395807875, 117.54405834035626, 177.92422408198811, 172.88582916335113, 165.43498864965966, 173.44970724426327, 77.66501729292949, 154.08653816068482, 104.3250176030518, 149.1640539977095, 81.62469114138891, 65.60728129337522, 53.010028894926016]"
"[0.430503921984436, 0.7384581395098487, 0.7877283495300595, 0.4370620044328777, 0.38770617602880564, 0.33789715374866497, 0.1907730809222826, 0.36084640254866285, 0.06824455102217188, 0.08989143528993043, 0.07452020648307679, 0.08894405293185358]","[151.81620139011795, 120.4237314000659, 177.61843691263854, 171.78584510468656, 169.997575343865, 172.94566522866913, 58.78869808796662, 150.92275865665903, 83.92663408217456, 135.7079661458126, 84.1340170861415, 68.51009743773825, 57.534166146188454]"
"[0.4114262622827359, 0.7731734567693852, 0.7676316369997437, 0.3782339728983867, 0.3306630411398411, 0.46818405900736243, 0.2748301401721598, 0.40015449263635255, 0.07467758603762017, 0.10871036900493206, 0.0935811931019158, 0.09624979832235271]","[127.12270916289532, 159.3466171266003, 172.4958033383919, 174.2187433454497, 170.37319185078252, 176.04755111996386, 52.724638270741856, 156.12419866815483, 54.34399896362753, 156.3337122910207, 76.07836604624566, 62.99424351154022, 57.10525849027711]"
