Distances,Angles
"[0.5731152704405987, 0.5751167927048279, 0.869880091068878, 0.812828701831655, 0.6960117677059195, 0.05198743039501994, 0.3450896882730808, 0.09810081820697124, 0.1482384619156271, 0.09898997342037233, 0.08523852204662136, 0.10343421462441317]","[159.36494846903477, 123.84160860992276, 111.62703622514248, 116.87694903550573, 170.5845531271981, 177.50778711534207, 174.56764049195715, 178.64628659649148, 175.46345896299326, 175.97115699797808, 80.25114526393314, 69.7023676367659, 65.24411583770758]"
"[0.5690944271771055, 0.5754712156264922, 0.872519246017213, 0.8138316506475443, 0.7000308364999184, 0.05675860131668949, 0.35054125275293524, 0.09947695427218078, 0.146895898362194, 0.0976069986566918, 0.08702019707927151, 0.10566055908822662]","[158.3737221113331, 124.4237254948509, 109.84724579663141, 122.1498948955794, 170.35746489370027, 177.53491456887403, 175.39484200993783, 178.1040187015308, 174.67574428128378, 176.4296013964804, 80.02194481484358, 69.23460382480278, 65.38436611321735]"
"[0.5640255452803212, 0.5860109850279147, 0.8656329755539149, 0.8041014615682408, 0.6880965020991188, 0.04215432504068076, 0.3411146231598491, 0.09989758109006068, 0.15177903592591369, 0.09581127344066148, 0.08278562748534803, 0.10222001726185315]","[158.36353234149158, 124.55814770327132, 117.095427516738, 113.35766483360709, 171.3414221885453, 176.9605177743336, 175.24938281141914, 177.42176528142522, 174.35965611331892, 176.15813648511624, 80.9829741676678, 69.0192263141827, 64.34835892562599]"
"[0.5589890664912699, 0.5988926904312118, 0.8612473035712588, 0.8068372047287672, 0.6973604692706209, 0.07862919890373918, 0.32085718586123907, 0.09718107126802586, 0.14728107460964698, 0.09581001762786799, 0.08753212211986791, 0.10653838191110968]","[159.14941050680324, 128.820032367084, 126.88416523495482, 112.56079927257294, 170.38200430558715, 177.7749972470373, 175.98437027000313, 177.9926401594312, 174.5513246016989, 176.08463263221074, 81.42446660288745, 71.05174701484792, 66.64272755707094]"
"[0.5720938885451221, 0.554333798568429, 0.8383687860952611, 0.7959379133314064, 0.6844876618601262, 0.053033462482169204, 0.3456021812671589, 0.08346354548082768, 0.14607326621320127, 0.09576630795129981, 0.08432162351997147, 0.09999297293026649]","[162.53559811543116, 111.53949982706284, 99.97164498275606, 127.49765108336616, 170.14835152047573, 177.5195125721826, 173.9483585091367, 178.45295584248476, 176.17612855807607, 177.01672836779866, 77.15080414127404, 67.19684086973528, 63.95463950762897]"
"[0.569318366898988, 0.5660834557772861, 0.8361859257941426, 0.7900642504301016, 0.683152735727388, 0.07062488684632014, 0.3253200241672334, 0.08351565328896676, 0.13663205582620522, 0.09714719656038869, 0.08359344398178706, 0.09883108856726854]","[162.76547918599687, 109.91116849820975, 112.88237538250439, 118.4276729072906, 170.07208501161716, 177.4602457501569, 174.7383956937971, 178.27388757965147, 175.8547974610006, 176.1676668775463, 77.75938765360942, 68.70107575222691, 65.19514056958702]"
"[0.577901009313301, 0.5340510488404988, 0.8425016467898635, 0.7957825853615882, 0.6874049435602482, 0.05640159139452653, 0.36161136545045747, 0.08332678733729539, 0.13931672645902587, 0.09124422789443451, 0.07999834317446239, 0.09366332415630652]","[161.56410696199717, 115.29443074059655, 84.01967179743625, 138.77967585688734, 167.38699436016356, 177.24147633387278, 173.2410016727385, 179.0001835610081, 177.15059349039532, 176.23236430915628, 76.55376330738818, 65.69992323326106, 60.39410416752861]"
"[0.5634519965094843, 0.5631639615650825, 0.8314877253463079, 0.7843432358976908, 0.6798187922390267, 0.0790306629595925, 0.32731750774595764, 0.09238325068456545, 0.13939824308263948, 0.09872828594512732, 0.08694535345415783, 0.10217460803294223]","[163.14630636039468, 110.59152917477002, 114.84901473508049, 121.51485360379854, 170.23163176917717, 177.90477463165197, 175.38196101522868, 178.22209237905312, 175.17271130917223, 177.08961546381298, 77.66359736757401, 68.95252035202428, 66.8642084281718]"
"[0.5833851073840735, 0.5277603140860788, 0.8528249567962716, 0.8059651218229582, 0.692809675816515, 0.07521900608704941, 0.3731905013447823, 0.07931376822930877, 0.14503326968259067, 0.09411673674159868, 0.07930611394439516, 0.09504994807770001]","[164.39687765768093, 115.49159155013812, 87.90331132719098, 134.5911967161509, 168.6329083248737, 177.36145471289075, 174.68260936741686, 178.15413014839837, 177.00763362803357, 177.12846038092667, 77.32314330188625, 66.78083052339612, 61.533507452253644]"
"[0.5169472096009624, 0.5843491207844101, 0.8702970404227395, 0.8223748374744964, 0.6938792670211448, 0.10206884770562563, 0.36368372060822723, 0.10071434963776633, 0.16516940913994588, 0.09377006844059398, 0.08994762757788206, 0.1089818152420251]","[166.45177560799044, 111.01815608044262, 114.41846235867598, 121.84172073920965, 171.8879417330573, 176.62546933308897, 176.50499341023286, 178.19241736267864, 175.24587187610902, 177.39048211932706, 81.6732112960076, 69.23030898937206, 66.98025331957187]"
"[0.515239637910042, 0.5907918821006652, 0.8684074065477853, 0.8209175691751444, 0.6927435908511985, 0.10902375125774182, 0.36465354867562016, 0.1017395986807517, 0.16135908072905178, 0.09174247131407658, 0.09013575163827083, 0.10928326527075151]","[168.28331615855603, 113.19028888120916, 111.84430930402299, 125.56412096050714, 171.87077942513176, 176.240666848145, 176.98651554139124, 177.95724281699586, 175.00560991322416, 175.94871550150756, 81.45095808714365, 68.84117946882994, 66.97141329884163]"
"[0.5264565356973421, 0.5802162009950377, 0.8780167199394509, 0.8245544621740369, 0.6892683769625862, 0.08742283264194652, 0.3806656694717208, 0.09968113059131622, 0.16662290606838945, 0.09668604040193068, 0.08966075069264932, 0.10674257427622436]","[163.20875839908808, 114.1805486620291, 105.41552126435691, 125.13280696038755, 172.17068328286572, 176.21127776623572, 174.60796988353255, 177.68379438464385, 173.69295026128893, 175.97346250823406, 79.96350782993127, 68.63912579169276, 64.27228053551018]"
"[0.5176356333958418, 0.5726039790874254, 0.8658283609774434, 0.8135086677048158, 0.67975021677124, 0.07756325122950665, 0.3798339929284451, 0.10221467859335494, 0.16859780357289164, 0.08981110441273078, 0.08673389668072236, 0.10652356140582903]","[164.86386177304703, 112.04048966420552, 104.51431605437939, 126.80792055855315, 171.50481505344456, 176.4343141246933, 174.3314513036191, 178.03972079558304, 175.08798516865863, 177.82637465909994, 81.31423763166707, 67.76880903209235, 62.88050941402709]"
"[0.5176873400888158, 0.5612124317389244, 0.8590033656740413, 0.8050782340783419, 0.6689154245828319, 0.0717478864464942, 0.3793333726627021, 0.09980296667248319, 0.16826479141291897, 0.08886940476228525, 0.08639389119833889, 0.1071012546751945]","[162.69167445386284, 113.76858932310182, 100.2876415433276, 127.67492836011529, 172.11558312976115, 176.53057208079784, 174.41245616065723, 178.27629467984033, 174.7542117873297, 178.91307058030472, 80.45610198237405, 67.79370192645617, 63.38946814921554]"
"[0.5773054500795063, 0.579031102406076, 0.8547327682174674, 0.7947374845606456, 0.6773370320552303, 0.06187056518779511, 0.3269440251441717, 0.09039119722613945, 0.1469560128440847, 0.09225992512602452, 0.08392324821715468, 0.09963627034477432]","[169.2971809280615, 127.67133920342022, 116.57201916138149, 115.98727269028772, 167.75982023138343, 177.88066228616628, 173.7170020934077, 178.6658426490638, 176.90790874357765, 176.57007512094577, 80.76727565519383, 66.89369888656371, 62.57367764705456]"
"[0.5748249499605387, 0.5635833382350517, 0.8521269491790728, 0.7894464121790987, 0.6748419196387306, 0.049501068451990024, 0.3406288045858736, 0.09289251986445582, 0.14669310653567846, 0.09107650900076147, 0.08393817784621775, 0.09917099912332973]","[169.15740094005258, 125.26409530233099, 103.61567214389964, 121.19663026387123, 166.06297985382147, 177.50757517332553, 171.65609262737763, 179.0087058077053, 178.87897486050485, 175.10719662755162, 80.43287380160656, 67.02437286880577, 63.68836643895099]"
"[0.5844769703922071, 0.5793991097596213, 0.85444744626656, 0.7943550121653711, 0.6822259985082296, 0.06827597901994374, 0.32280149971645516, 0.09059946297986449, 0.1415055068193749, 0.09218563629860282, 0.08512322333104881, 0.10182345822942403]","[171.69518102628268, 124.73894031000552, 114.96004459793153, 114.05804238432569, 166.65508337736387, 178.48165265643723, 173.21342675366677, 179.02031286646744, 176.71454477522616, 175.27631011813094, 80.18949664335594, 67.66107205650925, 64.64640638664098]"
"[0.5960244523868282, 0.5705382386412086, 0.8493275362813224, 0.7932366357473506, 0.6837446225566766, 0.11667047027985578, 0.3201587441028275, 0.08975692331816129, 0.15177941440265674, 0.0962293755994621, 0.08455731301074942, 0.09156828978228576]","[168.79019834431628, 129.25251989247548, 105.0513729250789, 111.56709822059409, 160.9139714099087, 176.969734582317, 164.81282061016597, 177.20623871705092, 173.72376894605068, 174.6634318047481, 79.66823277495217, 70.6522431265041, 66.50644886021585]"
"[0.5981007365156992, 0.5366650700425937, 0.8404385517077382, 0.7857033400762883, 0.6860982327859243, 0.09825236476733609, 0.3546160205786526, 0.09124092052406774, 0.13992909189749864, 0.0930149094978673, 0.081658882919308, 0.09183896868370911]","[168.99230474847732, 133.8877830682821, 81.79393471194197, 124.63299846447346, 166.38380572581832, 178.67710600950414, 169.4532863390785, 178.63529533520918, 177.05506660596785, 175.23914766293476, 79.42047877119099, 70.04441166660281, 67.23462864649352]"
"[0.5396461300579928, 0.5747186911008169, 0.901447289930011, 0.8775829002088927, 0.7706181766245405, 0.10417993177557715, 0.3934192153944726, 0.08417864275497994, 0.13787332796621965, 0.10436840459661291, 0.0912067160373847, 0.10648823393357405]","[162.3684968866053, 103.37740321731826, 104.48961226736593, 132.00581273427645, 169.06578253190256, 176.14602914145718, 176.45531568320845, 176.0917339652878, 176.0364381578835, 179.5295417017671, 81.17941699893744, 73.68631134386528, 69.70844524851255]"
"[0.5607921261352652, 0.5457592256767644, 0.8994796803050329, 0.8846606365405585, 0.767221059514894, 0.05485242201085788, 0.4383138295316961, 0.0809352336624693, 0.1491303860879037, 0.09940052145337237, 0.08761216464478665, 0.10096654050861527]","[163.70400387786827, 117.4207476332493, 87.58202739869465, 143.23392150632029, 171.53684074706186, 175.99326387930307, 177.66117118683476, 176.09288685858064, 174.47771866484436, 178.81883398458532, 85.31525849748844, 74.4787198597096, 68.5688827372908]"
"[0.5439654560165215, 0.5562730424137879, 0.8916821799288974, 0.879838437975857, 0.7715735556685375, 0.060139465974496036, 0.4144219015255719, 0.08217087911320908, 0.1385269973201082, 0.09842422566751417, 0.08718124417971489, 0.10242474221077426]","[165.33737786781782, 108.51076582499992, 95.71466601806881, 137.27045937251904, 169.3959253739951, 175.88655980207122, 176.177968937625, 175.51491630233213, 176.49224435474827, 178.7190616970724, 84.63952170488855, 74.17562281693722, 69.5503702645614]"
"[0.5402376810278668, 0.5500110522186868, 0.8948966438617156, 0.8761956966091514, 0.770910223519518, 0.05965968376583899, 0.4250651657650738, 0.08887864351784477, 0.13846216850167806, 0.09922216639927922, 0.08879701118923561, 0.10400484936240566]","[165.61025980516624, 103.82080585402339, 90.5613703477501, 139.71961182497282, 170.48184180686954, 175.13377688466883, 176.9312029328856, 174.82015949736862, 176.03945027367357, 178.66123007882334, 84.15891940521506, 73.88601515146824, 69.59883385176431]"
"[0.5496130384188108, 0.5322323589354353, 0.8962142553314532, 0.8741687888529261, 0.7665919077132888, 0.06014920415557979, 0.45981339360823625, 0.0888522037875869, 0.13759738287092824, 0.1034426590172474, 0.09004973250050616, 0.10364857165237296]","[164.29568408223625, 107.11426868823379, 84.63776907133047, 145.05672320911017, 171.48441991589937, 174.71892158258146, 178.12177565855913, 174.50192092067087, 175.13453658141722, 179.03025213213374, 82.86814160818076, 73.9261878472553, 69.3906735798672]"
"[0.5575195245065405, 0.5545453000196644, 0.8951802145160475, 0.8431998698660157, 0.7266107125792154, 0.0391375591416244, 0.41806381563748957, 0.10090426433598068, 0.1375901451703115, 0.1067763303836483, 0.08984229757933757, 0.1078033686032954]","[156.7741858360817, 138.70673886403483, 102.5800923565309, 128.60946001813537, 170.3186676673381, 175.90024858903539, 176.73744629128203, 175.84363761712592, 168.94163976214287, 175.54946028754284, 88.45746161570099, 74.85103642709102, 66.64246319544277]"
"[0.5669178726954657, 0.5397192286339527, 0.8982004819875095, 0.8455559613637409, 0.7343797414880078, 0.05572446413242933, 0.4661081474863185, 0.09892769773126588, 0.13482200367995623, 0.10897165364667596, 0.09010539297723512, 0.10332784301604762]","[162.19632063846424, 121.52108978673293, 86.261570300006, 135.01269105211355, 172.70975860663646, 175.0993765180479, 173.86065221351637, 174.58289145703884, 169.078313110761, 175.51391846003418, 85.75555637351809, 73.35347503500505, 67.08047170386719]"
"[0.5324992178589605, 0.5460963825993439, 0.8948302071972503, 0.8526796480764326, 0.7360614570202535, 0.060458477597428395, 0.43408907941107605, 0.08804295977678481, 0.14343223672930036, 0.1078202971848803, 0.09123183303594186, 0.10604671605179314]","[157.96280220020614, 118.99284397761495, 91.31815478661318, 140.09776414252607, 170.6072038882725, 174.94583719541683, 177.1761502823269, 176.40753978745045, 171.43692061245156, 177.07750012933192, 86.44084757744696, 74.86948935438771, 66.39418528535506]"
"[0.6002788360950924, 0.5524535100864272, 0.903709891599485, 0.8587831148996931, 0.7425624962692415, 0.06629777407817451, 0.47104231674389324, 0.0910465896784265, 0.1427264073956376, 0.1126278210001209, 0.0935190989500172, 0.10659111902875773]","[161.4459829964465, 129.9058792115725, 94.28281224263209, 136.86172643682642, 168.87087098885232, 175.00506510659696, 178.21549827806035, 175.35428766499308, 170.2472201048968, 177.6293365557787, 86.11147097764201, 76.19354212191158, 67.74377228182175]"
"[0.6053924787493923, 0.5556943842164404, 0.9085196268679026, 0.8586512305542775, 0.7511252099611808, 0.08226328398678232, 0.47489575648633514, 0.08596969090014336, 0.13702312261832306, 0.10851234974339485, 0.09200415205472297, 0.10763764726951508]","[163.360066673187, 130.12260929028832, 102.36543818646577, 127.42763209694292, 168.72207021198878, 175.039254581842, 178.61095208780745, 175.0816419061192, 171.53391565491435, 177.09604266131922, 87.25357279896497, 75.81856307968751, 68.59455361872287]"
"[0.5722302769672285, 0.5421336304127167, 0.802677756560128, 0.7592320352587115, 0.6721554348269511, 0.0688490216959258, 0.33231575909786415, 0.09217964323351027, 0.11270243569079744, 0.08739027474116876, 0.0781352406587319, 0.09103326432246793]","[163.8172861846893, 143.212201921526, 112.00786909895243, 118.11903921357104, 170.1991163264087, 176.3130872056091, 178.77743765370803, 176.3898330093891, 170.6879502552875, 177.33264057677326, 84.15113718140046, 72.03031444037806, 65.62020572244509]"
"[0.5534525115547113, 0.5458600201955527, 0.802591239804809, 0.7608801854086918, 0.6759496882637319, 0.0705238487023699, 0.3335039184874322, 0.09071580103584208, 0.10875477201215145, 0.08891512913688719, 0.07762691788206362, 0.0920199256050125]","[161.23610157786777, 132.78044152920296, 119.20686764103904, 111.15205303597438, 172.59808257601674, 174.41530256117846, 175.6920818803372, 175.9810929095532, 169.2197435916375, 176.2001336180904, 83.14184339473853, 72.86691246252369, 67.95656774277586]"
"[0.5536902746251502, 0.5301799600194816, 0.7994489592078113, 0.7630927795552209, 0.6803814668105009, 0.08005173565086901, 0.333112883157145, 0.08606094672610214, 0.11276344562411006, 0.08402678956767853, 0.07675339043519123, 0.09034769257688094]","[170.54199081692994, 128.587577768245, 112.05609675876697, 124.04825222830237, 171.302328240809, 176.04811380687892, 177.68584711753087, 176.76401553421834, 169.89579876280197, 176.4833593109842, 85.96625724820271, 73.60380100368862, 68.1625646212647]"
"[0.5257949062367143, 0.5202568057088034, 0.8048572023976803, 0.7554968951331054, 0.6621559932210805, 0.06608044783411997, 0.33505984322656873, 0.0923044535632348, 0.11810914642709411, 0.08440676341400939, 0.07721579705750542, 0.09193071454238551]","[168.69926521401194, 114.51675514926772, 104.26787445704687, 127.75820889830862, 169.32317904327726, 175.85159847520424, 178.8237730758009, 176.8711235099374, 170.81165338813136, 178.4843144627073, 83.67193185881803, 70.15673410865215, 63.69512550163887]"
"[0.5425220166677361, 0.5228676733936694, 0.8080412391283898, 0.7810820438618576, 0.6895340668492498, 0.07671597669957562, 0.38818456456494854, 0.07007491412033276, 0.11823724739142756, 0.06878163392089885, 0.0720886876540776, 0.0850870474603941]","[174.0262224930126, 143.22003654065787, 113.44284278303441, 132.7929632487851, 172.09799339357684, 176.47860120484205, 175.77293494762603, 177.58078218216133, 168.66285162141534, 176.90565792084212, 89.85396248428358, 75.04931481072632, 69.3269807775288]"
