Distances,Angles
"[0.7399005681302888, 0.8708709968522084, 0.3998764795845773, 0.33866124156507416, 0.31932134842461424, 0.5462571700719615, 0.48297715633391536, 0.08519450234794662, 0.08578813824523049, 0.11965449612781677, 0.11687331940137306, 0.10490733915683909]","[172.7286686526939, 168.807499907613, 171.31364732726593, 173.80124629250955, 17.158659845772878, 146.56920439077766, 29.574121455556575, 129.1373334124956, 4.510710994636144, 152.86633978221317, 61.07898199051013, 57.516299732816535, 52.88862105206605]"
"[0.690988081031974, 0.8284654504128672, 0.37872120442527674, 0.3038365082978062, 0.28914772488212964, 0.5266883999375367, 0.4557007521857382, 0.09706147578728108, 0.08666764049478085, 0.10900074263203388, 0.10897505226770132, 0.10823808452825373]","[174.70195048046855, 172.1028226179016, 173.29890573348666, 171.7905567130536, 10.923038127498677, 152.45590727128405, 28.057548304594164, 132.3997516969591, 14.436030408391613, 150.61341176254578, 61.97879677152349, 57.92776388825706, 58.44025442296455]"
"[0.6556823458741671, 0.8164676121348302, 0.37079616000864657, 0.3039798675476488, 0.2911352262057612, 0.5213257293493883, 0.4528018153638127, 0.09893001159153403, 0.09245248979325978, 0.10218009988975932, 0.10595920646201756, 0.1129372298547035]","[175.34717934900667, 170.58606410081157, 174.0568109051501, 170.2492046721801, 9.837347616160082, 154.7534385852029, 30.84358048464935, 123.41713284628976, 25.23490856636296, 139.4810623999311, 64.81501851647135, 59.571993974615964, 62.346893547264195]"
"[0.7117437854199458, 0.8400376717416502, 0.28882781656182294, 0.22240770716838715, 0.2621813307531424, 0.6039643325206869, 0.5605192222189492, 0.10743166572858477, 0.099019123072015, 0.1169150867313169, 0.11600964761624122, 0.1183354620200546]","[170.5152952380796, 164.43898034451746, 174.27074208576553, 175.34511173592617, 36.652360216835945, 160.7170295912479, 38.900414209860934, 152.57525724781195, 23.823845871405336, 155.0873514157492, 58.81213800013129, 60.39018903136191, 68.30628278316969]"
"[0.717604165113064, 0.8411858819605654, 0.28690014443431805, 0.22049278106446485, 0.25793487114487385, 0.5987254166222539, 0.5689107561256378, 0.10472113388611866, 0.09812404243517428, 0.11819486579395419, 0.11568215542386052, 0.11338269773378709]","[170.51500337202316, 161.63827801327406, 173.7171787980826, 177.36292827191153, 38.285973053251766, 158.93836727390516, 41.96189665252745, 150.695930436868, 27.922873946618516, 155.4256361750035, 59.38395815488969, 61.46580425040621, 70.33222274389132]"
"[0.6998208232460108, 0.8431031223618056, 0.292192134653689, 0.21996313783909335, 0.26114226282624514, 0.60116605564389, 0.5654757392057719, 0.11032981586171352, 0.10007162213326262, 0.11883168194985659, 0.11721966626770916, 0.11969941393453874]","[169.32997734665523, 163.23091288311653, 176.20374790831127, 175.78608034922848, 38.471100712509894, 163.1798026404691, 40.021841656726785, 154.45044117095136, 25.37696318603995, 158.54728834960653, 60.30627966009809, 60.96665094762623, 70.0742129248734]"
"[0.7258431847535798, 0.8600501767079685, 0.2934583880817752, 0.22671555099303517, 0.26293048202214614, 0.614118933202574, 0.574118753264545, 0.1004989333279867, 0.10883355452100338, 0.11928407234007714, 0.11191096214334645, 0.11006107436471331]","[170.74034440923216, 163.08364472164112, 172.32044832263915, 177.03304919529177, 39.266068320059006, 152.12330609296947, 44.045828117521815, 145.75278884416664, 30.586296552824763, 151.5960591314065, 58.028679241335105, 62.748057890974906, 72.14597328500622]"
"[0.7141798034803868, 0.849365837456273, 0.2810083786076491, 0.22144696814539067, 0.25567774647539676, 0.6137066043172039, 0.5808279151809476, 0.09640918206438523, 0.0985330186446649, 0.11806387671555688, 0.11339609427416072, 0.10957005862024374]","[169.46206614462722, 162.45469965011537, 174.31731707246266, 178.48680950067683, 41.34323334967377, 155.68726110001342, 46.68642391626086, 145.0536740874469, 31.215443086710216, 149.74525237078794, 57.87798376281001, 60.96130209821378, 70.50033111596618]"
"[0.6881905614618892, 0.8521668509853866, 0.305057826778504, 0.2553564746469344, 0.3043426476952232, 0.5531254282937279, 0.5510753426323023, 0.09720778558611981, 0.0972022328666582, 0.09880438105353186, 0.10758949515953413, 0.11742060246310845]","[163.36558880514843, 162.89083512410303, 176.37815444341186, 175.38923059472603, 31.393067444034692, 167.50927637984233, 30.837050431460103, 159.3640824897171, 22.01201902906805, 163.30221054908228, 65.09133044167896, 63.52040913446357, 69.42129291540532]"
"[0.689110648463317, 0.8486706708803514, 0.294868681373637, 0.24618104454456916, 0.2902058001763372, 0.5669531933005161, 0.5596619167132503, 0.0897557768489657, 0.09672055956803545, 0.1062679972731208, 0.11051110911131368, 0.11345337668533996]","[164.474767777301, 161.6835355072886, 175.80930151384294, 176.67097686883696, 32.68033743377714, 163.991244860267, 31.05506851829927, 159.52584145344898, 20.21887988916315, 164.5778353781161, 61.82122820079955, 62.78573165584119, 70.45021206477472]"
"[0.6607275887442908, 0.8393979244736821, 0.29051348745897204, 0.246932942385044, 0.2877464197676652, 0.5662927621945916, 0.5586316290594071, 0.09441118830971823, 0.08730796201923081, 0.090977935483678, 0.10545790312842458, 0.11989908245115258]","[160.1857187853401, 160.0876042995046, 179.0509469941044, 174.14564424075598, 34.27092549463098, 166.44535708704464, 35.17459842842895, 154.4950141080192, 31.33983376754949, 156.2838669188212, 65.87321389312436, 65.01754172598476, 72.69797104394736]"
"[0.6954709068258647, 0.8498099135754121, 0.28812044153537536, 0.2428784022120847, 0.29161774927148076, 0.5751929164571074, 0.574788749646207, 0.08273829585389426, 0.09823450982610951, 0.1101398880273912, 0.11126219496183545, 0.11084443044738548]","[165.07441471719554, 157.98799557337398, 170.83539353117786, 178.62536918597948, 44.414638987906066, 158.63303038782334, 41.52226665432208, 155.49490895236585, 21.91462231940416, 158.65159559958894, 60.00934994476354, 60.79119685833392, 68.51931210268468]"
"[0.6892066844949813, 0.8473411829684657, 0.2855828906831443, 0.24031456219841454, 0.2818217927981175, 0.5732756653949272, 0.575486146173681, 0.08153246095205041, 0.09743240252849517, 0.1101911637811866, 0.11016810974303348, 0.10928275748750489]","[164.41131454717734, 159.0834708301885, 171.56952904206327, 179.51697596048905, 45.57153417338434, 155.91580061225739, 42.235346644012296, 152.88016814200626, 23.829005830734673, 157.40299917321587, 59.35806174063147, 60.96683264609334, 68.63873856926688]"
"[0.6830390254912453, 0.8147613332760179, 0.31747713265064453, 0.2660840936977111, 0.2986863711362233, 0.5268143793206062, 0.49844903359233206, 0.08801708992261084, 0.10158383351799681, 0.10233204388853115, 0.10950412339195571, 0.11904060246639513]","[169.25742343998775, 156.72647486523343, 176.08082059766713, 175.06303923315312, 19.56030248839647, 164.3771389723981, 30.90766067119479, 148.48303723856202, 20.29876762606752, 157.3400453851434, 61.70137859586498, 61.74879024357279, 68.86079635992441]"
"[0.6860589174130282, 0.792210338308997, 0.29291117475586553, 0.23651992333089675, 0.275419438882562, 0.5230033529579575, 0.504500694126028, 0.09087651649698915, 0.10407376760346039, 0.1064436160645396, 0.1113598580051093, 0.11311099719481428]","[171.61281116058566, 159.6623886359695, 174.24415379437002, 175.39885219232494, 31.032344498040665, 160.53898726029905, 35.30158228766447, 152.33082208413595, 18.775643774076404, 161.66294138290493, 59.22452185084742, 61.286653062297376, 72.16348149360076]"
"[0.636989996677084, 0.7980322009922496, 0.32423707738847907, 0.2636664076294462, 0.29696810045706906, 0.5244875383827671, 0.4751208011044058, 0.10092411521150475, 0.08889723897079284, 0.09372751288544105, 0.10582967505603208, 0.12092809636769991]","[165.6277553149441, 157.84156112875084, 173.90358397835095, 171.8912439055485, 20.28613371265523, 154.64216365635306, 36.25705210230302, 134.94751299861198, 29.739488611291197, 145.88941232046258, 64.02268883163322, 64.50027401848264, 72.8113291318174]"
"[0.694469956333445, 0.8004149951532298, 0.2983591789923046, 0.2498125978693214, 0.28566367676908944, 0.5234745244403202, 0.5034740787318682, 0.08682926912954482, 0.10636604017311073, 0.11181803644602024, 0.11103203938153428, 0.11206485523706262]","[170.62470209557495, 158.9961822823559, 170.62112899490953, 177.69381140066957, 22.01335019608923, 151.78702333615695, 29.122116935956758, 145.76540560256674, 12.944036177077905, 157.6131675206982, 57.443702452400565, 60.7704294494992, 70.12595102623906]"
"[0.7042189265449423, 0.7988383324446254, 0.2869991434373244, 0.2409357417849726, 0.2656863942006652, 0.5134519513921879, 0.5121437145573059, 0.07853018715981022, 0.09676908030431827, 0.11333139831380827, 0.10654278004735035, 0.09519757771228102]","[172.53534749776733, 161.41000129002106, 168.6297677335766, 179.73105036434424, 34.78136168086605, 139.55709716594674, 44.62795979816131, 130.0518553982169, 33.09418797492592, 138.7466228639172, 57.08042605487537, 59.412545917486725, 68.58587050787793]"
"[0.6977676311561012, 0.8378777737589567, 0.29587127971703087, 0.25212028932089997, 0.2741389732250451, 0.5683054407554976, 0.5458777938884639, 0.0894364420557207, 0.10615548437320087, 0.11831613777323048, 0.11605793434638655, 0.11536297234184838]","[170.28882130059318, 163.98985282743544, 174.0052093345922, 173.6665815575624, 24.08882881291583, 155.22797444156194, 34.3900768833459, 135.88752801401802, 10.671490052469665, 150.96008303247902, 58.13133973770641, 58.31904578971098, 61.37620373800909]"
"[0.7000036853247724, 0.8428688867762011, 0.3009720514863416, 0.2563669049808122, 0.28827028667031657, 0.5728682000514493, 0.5454146390181058, 0.0897449055988535, 0.10412390780316774, 0.11941633349548807, 0.11619367302679569, 0.11538931946123009]","[170.17545523277082, 161.8346769815863, 172.75473266222104, 175.20790821105047, 23.651381070178935, 154.94581842474096, 31.550154087882873, 140.1818621067107, 8.469635720598209, 153.17881895757458, 57.16370442349369, 57.887797084417244, 62.13701440331026]"
"[0.7019041798210456, 0.8397530481005989, 0.3001142549256362, 0.26284211899859694, 0.2842134103052259, 0.5680045395605742, 0.5476110433899926, 0.08482411002687586, 0.10607800077591885, 0.1193923714737346, 0.11820904621736811, 0.1148341324693142]","[171.30920016525454, 160.03777240681967, 173.433179800864, 174.28327579706198, 20.322708370975786, 151.83657947319514, 30.849575820655748, 133.44775568197912, 5.285240301964162, 151.21771207008177, 57.4208171866321, 58.25029642622437, 59.038858066857735]"
"[0.6963747551456333, 0.8343269514844435, 0.28458578986211386, 0.24564890085494137, 0.2620261068960774, 0.5687190476796359, 0.5553944993425027, 0.08184297264219252, 0.10402117143781656, 0.11726564395737077, 0.11691920620384977, 0.1143274110355915]","[171.80943774409297, 161.82850474053768, 173.55535145837575, 174.34860367005658, 23.940662485092748, 153.91189890009824, 34.76997421771974, 135.73956692325035, 7.751975688024156, 152.66733037035016, 57.01452345384899, 56.912345710290886, 57.93707733505661]"
"[0.7066622477765551, 0.8505254788765733, 0.29726274588423734, 0.25946238676143946, 0.282467467371141, 0.5744906625040995, 0.5571593945038148, 0.08373404784213986, 0.10269691803929783, 0.11869113605658245, 0.11724519633972041, 0.11406940532939176]","[171.98069974599608, 158.30213676187998, 174.19265623508534, 174.77452894858047, 24.507548077473068, 154.69715353493527, 34.03806584703547, 136.51053470001688, 5.90221195821921, 152.96481975434688, 57.2708326421761, 58.177774120716066, 59.426446048915224]"
"[0.6448743398786583, 0.8137177894222768, 0.3176167751396922, 0.2636388686641505, 0.28765238231830986, 0.45359041964775837, 0.49900052250325166, 0.09264738315035172, 0.0854670265669373, 0.09830900827996512, 0.10637422538170067, 0.11798380718163727]","[171.78668283751236, 159.788809930459, 174.66221978837575, 178.054935238192, 32.93543838100392, 161.22336920572198, 36.01153543019412, 152.58724424459993, 25.029852235330317, 158.12511913107525, 63.27263735086354, 61.1647707949217, 68.38711608273758]"
"[0.6401079138391068, 0.8212874001332112, 0.3119772208552222, 0.26196702998186017, 0.29245385962194886, 0.4668437911941945, 0.5122830170423368, 0.09059429312898273, 0.09229823370730318, 0.1016715378948693, 0.10811594750069642, 0.11575216707162375]","[171.24954702007372, 159.33562125288373, 173.8889243230614, 178.74035967560312, 35.32923161855262, 159.8624539535526, 40.24417106790255, 148.94536640956582, 23.61076622538569, 154.4199804676233, 62.13557608693704, 61.40054508591364, 69.46629132183506]"
"[0.6461998326959824, 0.8230117524800391, 0.31106416478061666, 0.2638936963346846, 0.2962295648397371, 0.46028238016896633, 0.5147721235283145, 0.09053296759055245, 0.09306939351885206, 0.10329744809430574, 0.10761682319404949, 0.11397443528523947]","[171.59463118099933, 159.32680496668988, 173.9252677939822, 179.11044896270963, 34.929548717709366, 159.2485659354691, 37.51925212537713, 149.9024699035413, 21.066251980264127, 154.6521225801684, 62.00950988401063, 62.10594383705158, 70.31072020400431]"
"[0.6707458980843415, 0.8274422227094067, 0.303067829997765, 0.2538500489261967, 0.2804137193869194, 0.46317004811902185, 0.5263684050619235, 0.08205961865999743, 0.09506900954099695, 0.10890638467110944, 0.10917785383570792, 0.11119924391237626]","[172.61577439424326, 156.98817273825475, 171.02134035466347, 179.37278452988227, 39.06533514439977, 153.9702420075834, 41.822253595269224, 146.50962153988996, 27.969777503040604, 152.9652554195444, 60.07130499005106, 61.074516580350775, 68.6264592913043]"
"[0.6377816868880462, 0.8127020215769148, 0.30813886693414083, 0.25633037994226815, 0.2861269793230969, 0.45574483403322846, 0.5072534018011143, 0.0917950235260846, 0.08652337322000916, 0.10036388418447409, 0.10625659652871883, 0.11624241771682198]","[173.27981105024588, 157.82683537630407, 174.09465709785866, 177.493497582959, 31.735101755421045, 160.77492630172947, 36.1780252272585, 151.37268578884851, 23.64704379442408, 156.9068215825578, 63.09179138542491, 61.7830318535686, 69.50375489905545]"
"[0.6920917380250493, 0.8588358953768772, 0.29227368443356044, 0.23558272699602553, 0.2772719756925265, 0.5769858878853974, 0.5707744094952605, 0.09267511835539408, 0.099468337899398, 0.11434544096511268, 0.121583691376697, 0.13187032269517585]","[169.17415018273866, 160.82766870292127, 175.57364522551984, 173.41500381761279, 35.220318417973175, 164.11355493149915, 43.50406301434645, 152.6262465512195, 29.156585636302946, 158.4604752913502, 65.34808246193565, 62.04974655407714, 68.09728172310616]"
"[0.6947101171571904, 0.8711240240290574, 0.3140373777123252, 0.24361215535042166, 0.28349585092741203, 0.5783559401832798, 0.5672903296166331, 0.10237063779599136, 0.10167926131042168, 0.11085523067063266, 0.1202555296573667, 0.1300428558337131]","[166.7883004891, 162.17292837860165, 176.26508571289853, 174.6209566277384, 37.723823131656815, 164.8641743157729, 44.066581888548725, 151.1279978463161, 31.184638420109984, 154.50534054911859, 64.00619089873581, 60.14521451119949, 66.22393170897637]"
"[0.6955206583162444, 0.8800662882574045, 0.30317266026278544, 0.24404356332118574, 0.2724790163939815, 0.5851703602629982, 0.5811926578011205, 0.09009525398569938, 0.10088418977213391, 0.10716194589851945, 0.12034759218707788, 0.12825682932543656]","[168.1924023213069, 161.24092298969688, 174.44062902361938, 174.38827353998886, 35.41129749672468, 164.49990844702808, 46.407884030521835, 149.05053392234362, 29.47138325606914, 153.8396717297057, 64.72210441044737, 60.44869459066464, 63.75528668087247]"
"[0.6783011884794222, 0.878660713449937, 0.3078271848053958, 0.24535886016427938, 0.2674301063414139, 0.5820606638673006, 0.5846366131665177, 0.09437410685365197, 0.09053313571736431, 0.11259059918429536, 0.11876199438673252, 0.126092338439109]","[167.30623668819393, 163.19587033494673, 174.85450940239025, 173.95963669587917, 42.70056759764357, 162.54540348032856, 54.42188128534363, 145.1771257272393, 43.15275295223229, 149.03876685877344, 65.00534234936514, 63.03321362086876, 69.1551461642317]"
"[0.684870872638854, 0.8934591483507857, 0.3016103710763015, 0.248305574158412, 0.26009227609706925, 0.5913776409494347, 0.6085041937025437, 0.08925186100100804, 0.08548029606707797, 0.11841635957467529, 0.12046509230269309, 0.12538495788293744]","[170.96091706631907, 158.78426203181996, 173.763070517841, 171.86469382114083, 48.6916243092184, 159.6968405705684, 62.62211507862557, 138.5148435561717, 52.243859067585355, 147.16157453760087, 63.33750512400528, 64.48062640289422, 70.8710399756877]"
"[0.7408571225121088, 0.8765621257990183, 0.33437173140819665, 0.289967453585135, 0.2854049606217926, 0.6836063502157302, 0.5438372411529034, 0.10008816201831809, 0.07677393606301618, 0.125146115534991, 0.12341437735268077, 0.11841282574396209]","[178.20340603196374, 162.1758177248138, 175.20322647295106, 171.96805700453186, 35.88962332120839, 158.13619769820585, 31.28705596118896, 153.05528613624068, 25.439663522460762, 151.06381584095882, 60.013551602878955, 58.42878384195332, 56.67885861039473]"
"[0.7102948271217973, 0.8776263182631754, 0.34945177483012296, 0.3006939316550646, 0.2995585001420958, 0.6527778278467693, 0.5317864160960135, 0.11052763041499877, 0.08411792776300957, 0.11748950832880838, 0.12499996247220016, 0.12114882198512372]","[177.53894611684615, 163.36644778725008, 169.71025543727296, 174.62538243692143, 40.0584005350125, 162.10662065948594, 32.62563022544326, 153.9806150383317, 20.207266061172113, 156.74813443442218, 59.38938582639774, 59.29866107722593, 57.48601505484674]"
"[0.7233727467300674, 0.89007026883252, 0.3323257049660405, 0.29321612817178416, 0.28922172056741935, 0.6768593130624585, 0.5611996116968851, 0.0980503563781085, 0.08399519865505858, 0.12253970355926673, 0.12328192666771053, 0.11929745816501607]","[177.40460868165437, 165.33717699073617, 173.87543844395861, 174.05533802686898, 38.57549159771334, 157.61687531695796, 36.137918249527274, 148.5557496337128, 24.876018328493856, 152.5091363188714, 58.28498048989034, 58.00388862072276, 57.21802663182884]"
"[0.7512929596837197, 0.8940666997463117, 0.34165786471207094, 0.3024410008848481, 0.2994372546853504, 0.6707219497817022, 0.5540410805761956, 0.09490986636425353, 0.07762443734920635, 0.12564092964648946, 0.12518496989891942, 0.11527304783137945]","[176.0735715403717, 164.23558481653407, 173.73226696311298, 174.19677219749033, 34.15229061684181, 155.29164914510244, 32.92697196060866, 147.57002119258146, 19.101537971596805, 151.0611858952387, 59.10685218844842, 59.12721039532897, 55.039423939320194]"
"[0.7669875235195501, 0.8840245389267911, 0.34306072989989556, 0.29341544103711675, 0.2879616512294966, 0.6712744006638431, 0.5415992369032411, 0.09575836874442648, 0.08215124603274053, 0.1276382992809636, 0.12270079444202701, 0.11425720409429042]","[176.7476778817583, 162.44477733265325, 175.19937207474763, 173.39614981146065, 34.13051177433268, 153.11479067905572, 33.506093987000156, 147.28499121009216, 25.21962450804325, 149.88776506979727, 59.737090386784324, 58.911675587392985, 57.275837295143624]"
