Distances,Angles
"[0.4063569947587472, 0.8621636909098668, 0.4429111926109437, 0.397347976951611, 0.3652035187836552, 0.4721637836349179, 0.421206489190409, 0.10746522390068687, 0.09479429412644584, 0.10801165516696991, 0.09761329861614801, 0.11970677209945134]","[142.05593434209607, 102.57773403679961, 177.32348670774556, 171.1402877672211, 23.50772882412053, 169.3625976015246, 16.772241528213527, 164.50455157617853, 31.389322338448185, 156.7031550720238, 72.73500422003632, 65.55601268364785, 62.52222995342231]"
"[0.4047223970504338, 0.8665137292832769, 0.4405524140551659, 0.39645948172731094, 0.367357526217152, 0.4732508599417752, 0.42667489968125905, 0.10911647663619954, 0.09201392975460584, 0.10719349796480039, 0.09829631901171833, 0.12122311217419822]","[143.2795689923052, 99.42468387303391, 177.39389187447307, 170.956704585997, 18.077989067957056, 170.1221124875997, 13.679221624693213, 166.06097756087166, 30.174879083102223, 156.82151614472565, 72.79494348390085, 65.9522431748909, 61.22016178416712]"
"[0.4015698565669785, 0.8656396375690824, 0.4406766151144373, 0.3881307966321698, 0.354047992274102, 0.4763566016911781, 0.4275495713687935, 0.11117088909710496, 0.09708376457473641, 0.10116908547170839, 0.09814043750249148, 0.1251396043229164]","[147.56887516321945, 88.37357073901116, 175.99541736395645, 169.26188302526845, 26.131249834690152, 164.85548367432497, 22.975845324016184, 158.91667779702684, 37.121332200401376, 153.69878767680422, 71.5690709770598, 63.480972399932824, 60.36414637400725]"
"[0.4162294414499522, 0.8768405263394405, 0.46549279714336006, 0.4161968401924531, 0.38293492027020426, 0.4815266998747703, 0.41256406145686453, 0.11174872606632433, 0.09019658868053042, 0.10994495477392792, 0.0993019146546829, 0.1205889864823772]","[140.5233400429412, 101.54279079585719, 176.93946700326248, 172.9580743318601, 17.303713845116235, 168.86478394712915, 9.822860758650092, 170.74503960930767, 28.71464950345323, 159.23613559915708, 71.38637394769225, 65.6267424236737, 61.34753282818035]"
"[0.4306170836001933, 0.9001072560500158, 0.45485084291371947, 0.416615822866088, 0.39948921467766035, 0.4818806799175627, 0.4478866549944588, 0.10253802550724599, 0.08275128689556313, 0.11446464726942122, 0.10471046145713829, 0.1251444415632599]","[136.11508783925697, 112.18917864453087, 175.84603358441217, 175.7781588767929, 18.117767391369124, 165.43789133555487, 7.924435351703837, 172.95458566045264, 24.075884616865583, 164.4549593842008, 68.95222514849286, 68.13609157078263, 58.0289893007439]"
"[0.420306563145561, 0.8757661579289855, 0.47994915766340385, 0.42398413623162645, 0.4153418355758475, 0.47489722797827566, 0.4152827193534786, 0.1004826855438893, 0.08538562287932251, 0.1037366299989721, 0.09494443515692201, 0.1129572900554033]","[139.56750362067024, 95.90465610857908, 174.9571230386503, 174.2984306266006, 46.245279869554686, 161.42662507036118, 44.70471704895568, 150.8666972097839, 71.17689128952563, 130.99546667022784, 70.71935607837307, 65.44654192440291, 67.05182932375384]"
"[0.4232160933315921, 0.8765144135724328, 0.4793964962398485, 0.4298710379179083, 0.42017597239662663, 0.4710398189363008, 0.41415429967750095, 0.09743901991563293, 0.08946804778730175, 0.10199010461529563, 0.0948379554664285, 0.11383412276617635]","[139.75796572244138, 96.64542043116705, 174.72462588223019, 173.85849872752576, 44.92783648550838, 161.60915730207356, 43.86055504658776, 150.6210727311875, 70.30628930839619, 130.70626508835736, 71.14689801050896, 65.71816460981225, 66.58300623236653]"
"[0.43727841994145017, 0.8796040675071121, 0.47396621784633747, 0.4264350174984881, 0.4145502260681954, 0.4558658917873686, 0.41197293950893177, 0.09929251990699453, 0.08764895391955466, 0.10362714562579284, 0.09518945198749343, 0.11456560442985847]","[140.92603347798132, 100.505460887586, 175.23197453102614, 172.59587428493143, 32.38163214537259, 166.2286289985947, 32.612495663613736, 155.84733667265397, 58.994266761237064, 136.3437107386342, 72.03706430644695, 67.1748818040564, 64.98064410827156]"
"[0.4342289398602912, 0.8790774221489562, 0.4788860927967509, 0.423309677492584, 0.4112963661478556, 0.4641146247943112, 0.409294994284701, 0.10484094186084021, 0.08469883874655673, 0.108833367954329, 0.09771158237276102, 0.1141363684780935]","[135.47779994958455, 106.95341419763271, 174.87975557215455, 174.17546855650164, 37.13895027751954, 166.39080041320216, 30.55885509082553, 163.28016122013403, 57.00286693979767, 140.88286784359286, 69.51829325828001, 66.77305706139146, 65.70813612163433]"
"[0.4340661833661893, 0.876102059979765, 0.4876214713185342, 0.43350637655164426, 0.42530487965470387, 0.4624906802003228, 0.4048613098924414, 0.10587675474350841, 0.08629827007129723, 0.10605633371445372, 0.09848993240563067, 0.1142870926099725]","[137.6030589544608, 105.64852430196434, 174.60872048219946, 174.57275419995125, 44.9644997667717, 163.78698694698107, 40.80032322393025, 157.54571119965453, 72.41548122442461, 132.26128659811195, 69.26883781952087, 65.75652734514377, 66.99232247868358]"
"[0.45008117070997117, 0.8664329960371109, 0.4786525368045919, 0.46372509568988357, 0.4537829569478222, 0.4356323004314232, 0.409927344077515, 0.09858407565446702, 0.09423006122605297, 0.09650911177530717, 0.09488248068234269, 0.10989429150304572]","[145.84450103204173, 116.03299007667516, 175.3980014458216, 175.64210545129353, 54.528564835303136, 156.4262961976627, 57.62088478240318, 144.09161220962702, 80.6424130572255, 126.11013426700755, 73.79024743350367, 67.4924162099824, 70.52457922952634]"
"[0.437395772690316, 0.8632679469300506, 0.47009298483611367, 0.45163571873443636, 0.4532088444999892, 0.44311056152068157, 0.4130054202380412, 0.09342757611143701, 0.09038519969366875, 0.10026904364871074, 0.09587994604155026, 0.1110727328832544]","[142.8357765672744, 110.531459525887, 175.7551376890493, 175.46192004760854, 49.60225634900432, 158.00480972154494, 50.77147513905007, 149.26877459341526, 81.18216156040181, 126.09097552290783, 72.75282499021525, 66.97269835612276, 69.61501568413314]"
"[0.44656463056072515, 0.8621689635060297, 0.4956282185941339, 0.4824220935897383, 0.46776210923760414, 0.43303119935087275, 0.3958352903463785, 0.09065692455318923, 0.08779550546513387, 0.10037759367515761, 0.09883178569965469, 0.10845225141905998]","[135.49708340249072, 132.2301636918469, 172.4104967784906, 176.8917157022565, 66.9458437902035, 150.57791551140278, 79.83972473699782, 134.53847070796712, 101.15399174806052, 117.29516124692509, 70.92966211400484, 65.64382942552892, 68.00777349154728]"
"[0.45548956654310035, 0.8452490800672717, 0.4952098157591833, 0.4737241728090235, 0.45970914738818447, 0.40073909182826806, 0.3724727521082509, 0.09968134224773272, 0.0988985848714998, 0.09753953937537785, 0.096176231614351, 0.10766487124835852]","[142.43852946283357, 129.13796894275973, 174.52184285927666, 176.90053384185234, 71.3954101714175, 143.33324312455338, 77.51834411431598, 131.8170894788946, 103.60940560297816, 114.02007955653534, 72.52828125156066, 67.59588251429112, 71.47353144867584]"
"[0.44074357703408834, 0.8501744264273199, 0.4929826891079645, 0.4723760588431325, 0.4592239664289617, 0.41746887952204514, 0.37698734009735685, 0.09713338862868473, 0.09565615074454842, 0.09777512710031892, 0.09547499436883954, 0.10759167981519879]","[140.38829940238972, 123.33737923225505, 174.4277697608781, 176.95074589062008, 63.65208271943406, 147.49352594609954, 68.11960646284392, 136.58220465785558, 95.99918807533182, 115.34842767981536, 73.19816896679878, 66.61776660779516, 70.04568816635393]"
"[0.43302084166451094, 0.9195505678330231, 0.4213825705237792, 0.3782549438311693, 0.3820641849494829, 0.5653044229415923, 0.5206370009849909, 0.11369056038566064, 0.07628480630876053, 0.1263800833705215, 0.11757626647180167, 0.12048522366506546]","[126.55573227625085, 134.46214295490242, 175.14439900752163, 176.41437254502836, 44.939139179330176, 164.21688857396848, 32.45396451062016, 165.02196851402226, 29.956195882000653, 168.3337602400132, 63.81815996226592, 71.38290438213268, 72.30097657651933]"
"[0.41750478906449756, 0.9245151388646641, 0.4254885386671955, 0.3940203724640322, 0.39270400748633844, 0.51886736612145, 0.4995073786177694, 0.09295189272366754, 0.07396497563299155, 0.10865350166122435, 0.10742962694822147, 0.12480438899918139]","[139.1410168884845, 101.18447102027348, 175.88433213702098, 173.56781697275184, 16.51696268286753, 168.53988093949607, 15.317706318703689, 166.96791187861714, 37.209604665475695, 155.69005149381186, 65.5906303889199, 71.63608005632886, 63.937741704608]"
"[0.41751911783011497, 0.9029270210774819, 0.43144687152776506, 0.3931293259427814, 0.39884509064364154, 0.5144904267631868, 0.47909448909266594, 0.09408543303626449, 0.07323270096935951, 0.10073226697744954, 0.09669879951918375, 0.11842864060899266]","[142.26092846926724, 92.63218249640106, 177.62490648483958, 172.83530520085, 28.656917865760352, 164.1700644629267, 23.629764860968496, 158.5746315929171, 43.33781897369019, 148.48729092739157, 70.37271462803412, 69.72716838794022, 64.85392163868451]"
"[0.4288305504795165, 0.9123020217316792, 0.4396158716218001, 0.40669537985685594, 0.41060283669307573, 0.5099855385199771, 0.47480320476841337, 0.10004206657294026, 0.07026918233842934, 0.11327012333728464, 0.10402680363081633, 0.12290989881400997]","[135.7856851116268, 113.67861839886932, 177.06090904476068, 172.65575968570914, 21.536312569627704, 168.51872015593486, 13.771856276810041, 167.42278075895496, 33.43856140863352, 156.47117138995145, 67.38521043755755, 70.97420034043132, 64.973109852338]"
"[0.39866890275981925, 0.9206449649005161, 0.40647978731290163, 0.34920589830861937, 0.34565707323850986, 0.5786079033952526, 0.5431215270308549, 0.11946993904712813, 0.08054031939910182, 0.12661811007501125, 0.11996455881265009, 0.11188214795678884]","[126.72742605103504, 115.82627769460208, 171.09161987111324, 175.09090560769724, 41.919587141924666, 164.49291699804232, 29.623150947398408, 164.63960944966132, 11.883383801559406, 171.06689875077373, 67.28547631952465, 71.19173073916167, 66.36488232885898]"
"[0.4308088346153757, 0.9489738343042, 0.39965360167540026, 0.33833600236054995, 0.3292999101121897, 0.5727334416262059, 0.5614221234689701, 0.11806693157483715, 0.07853095017805552, 0.13400733628117567, 0.11838618163840045, 0.11956976843371489]","[128.74510644094485, 112.05012678667357, 175.64369442142095, 174.07675779559526, 31.5095303802422, 165.35404928264902, 19.737887636981995, 169.3537759903822, 8.735181139680467, 177.2656775006896, 64.3814324247359, 69.37330527599464, 62.577028187386965]"
"[0.4252016464067666, 0.9399002088482671, 0.4031948840491196, 0.3355036429241272, 0.330486433454121, 0.55701802544011, 0.5458793050958107, 0.12159823538072496, 0.07739913350010029, 0.12665354707910537, 0.11479342543629259, 0.1235428502285672]","[130.0459667024569, 106.97673274031833, 174.482068253824, 171.1636788975288, 32.878878041532545, 167.91986371695987, 16.566887401277647, 170.8220190772342, 11.81438850050775, 178.75971408644872, 65.44318288964372, 68.2372128873016, 60.65668279208761]"
"[0.3993822773404119, 0.9089552620593039, 0.37948959980445834, 0.30573834094000685, 0.28793705966702565, 0.5449122165484747, 0.5334184675023933, 0.12117601520042616, 0.08441270355981653, 0.1153572310260987, 0.11240273125745574, 0.12033904465759422]","[139.2339875279182, 88.33501618738994, 173.79081366967884, 169.85949291265302, 25.243950046735588, 171.3112954778806, 10.87993159798948, 173.7806285253584, 15.679038508626386, 173.44294628270728, 63.43001502157287, 66.0351014234144, 58.91934551836253]"
"[0.4076753732444654, 0.9166773847174525, 0.40920737002944135, 0.35555107413136, 0.34703177790145323, 0.5479226158446067, 0.5174481423299855, 0.11131972181527673, 0.08554366519810282, 0.12759917288861186, 0.11852357129672114, 0.11720789495289222]","[128.20185431208628, 110.04006298839667, 173.2771557772584, 172.69707039844465, 31.135575906530676, 164.9452136638669, 22.867860084747985, 166.39476367507936, 3.0162898226408705, 174.5718795100821, 67.71868558626379, 71.58417100924257, 61.8114748850714]"
"[0.47000688372862315, 0.809293336409766, 0.4535226687877175, 0.4506999939755241, 0.4762404749214885, 0.3621886106543248, 0.3752052542073301, 0.11000048759718209, 0.0944463269645339, 0.09826591333392909, 0.10102872913973598, 0.11213214892273043]","[142.71528251177602, 134.08364502277962, 172.60699888313215, 164.3061880084742, 46.91785978455044, 155.7943893384758, 36.41060950589922, 154.5500210687354, 57.875367037668696, 133.3996234994424, 88.71187777298432, 86.43877050634244, 80.42511280285176]"
"[0.46352161088635246, 0.778054132724171, 0.42263804267894434, 0.3927725276345905, 0.43202859456898407, 0.3497495425845186, 0.367071769986325, 0.0921928673371433, 0.0972290919258973, 0.08291659856111584, 0.09395520480906307, 0.11108833829171474]","[146.82404103586006, 132.6903283285542, 162.84674738457528, 166.10828985302646, 50.646456175284925, 148.42452070160633, 41.39650212786474, 148.8692849431045, 57.589892851746676, 139.0884092801258, 88.49979540360049, 87.72387879223828, 82.81264818807487]"
"[0.4656091104605105, 0.8322308683718248, 0.4541656907887767, 0.4289319953109507, 0.47445870625368497, 0.38551325716485235, 0.38737548480624795, 0.10520683719069432, 0.09144890892405944, 0.09891940642127553, 0.09924947320063196, 0.11318735940694628]","[134.75153056634218, 127.62995015721452, 174.0270365838342, 171.1403358646807, 37.02654064958196, 165.55852462226161, 26.498785124856745, 164.8467728754189, 54.27265410405229, 142.00999229478526, 83.34342800118561, 80.15500095685474, 74.57257262513365]"
"[0.4763237141272888, 0.7696249479733464, 0.461231885800319, 0.46137778813730285, 0.4784918024641103, 0.3276862525300773, 0.3546824630839126, 0.1372809604507062, 0.11829862128950239, 0.11324743442641914, 0.11144919922630747, 0.11676240166501141]","[138.27660085023834, 156.43557244140823, 167.1810133878592, 169.47030148862524, 51.57781302543679, 157.21723121190763, 38.16826435243765, 156.1584587531005, 68.60763671690708, 125.19005365018363, 83.82795683228186, 90.09273429918909, 87.65896590465309]"
"[0.3879523164038964, 0.7417336787307488, 0.39676936026013393, 0.36974649672984977, 0.3935654416657669, 0.3825862685416066, 0.35589247886925063, 0.08419371042809985, 0.0744015982858346, 0.10360182768085072, 0.09223167445015117, 0.09286029802983095]","[121.04571111189509, 136.92968139878647, 169.29160578301625, 176.6445873644641, 48.14997380432347, 158.5142352888843, 43.76157252067942, 158.83988850334813, 48.30501348050405, 148.39935056532255, 71.69699227979261, 70.4658159374223, 71.59543889311489]"
"[0.4022028816200661, 0.7492894915250491, 0.4090703366025478, 0.3760412236308994, 0.4124590973941857, 0.37257634924662786, 0.348304427645548, 0.08879639709040622, 0.08394034494867543, 0.10870101170750314, 0.09297372946944392, 0.09949967584035363]","[120.82895853799181, 128.09899468358293, 171.84941230748393, 176.94008773016532, 40.949251253113964, 160.9715919259139, 35.435729673603554, 160.0749320109226, 65.3774712878888, 133.38662911834837, 72.54161227104167, 71.5675882390358, 71.11907798644627]"
