Distances,Angles
"[0.5730743025297043, 0.8112977551540004, 0.6183419711664239, 0.5759042922633696, 0.5082726197829459, 0.4052150205714766, 0.35477385144676804, 0.06636108842123502, 0.09683474253360055, 0.08707449561799047, 0.08252785971995086, 0.06659321055341251]","[162.30963028983857, 173.3256373587807, 175.41569306664272, 178.9968032189787, 138.82753702363502, 160.163494665321, 134.25302583270377, 164.82099704980857, 148.3716025488924, 158.9122474984047, 72.26422486285323, 75.44985248873844, 78.84627049345806]"
"[0.5601552348216784, 0.8123658632728169, 0.6153293828636001, 0.5693238801352347, 0.49861842104851006, 0.41473041637232094, 0.3660531178391174, 0.06861801962885532, 0.09810755744441355, 0.08852194564427861, 0.08404307206421227, 0.0667453399030461]","[162.2865972004196, 172.1115070285012, 175.2875304992213, 178.4920718153048, 138.18416833089006, 159.95015205942082, 133.74858790412915, 165.80123437894738, 146.9213933248966, 158.66660678920462, 70.75826903546975, 75.83411294412117, 81.20089592851149]"
"[0.5627844315261316, 0.8198376380105703, 0.6255628277270262, 0.5815416482725829, 0.51676849462397, 0.40021450753068755, 0.3628327415193807, 0.06499882120666127, 0.09488337223807737, 0.08434197772874971, 0.08070214584942462, 0.06424158991641078]","[163.5370181826788, 172.70119404135505, 175.11373093716574, 178.54874901265185, 139.6150106514432, 160.84317870537987, 136.6277121451451, 165.19832654628362, 151.02137738634966, 158.8167260298738, 72.32206389056729, 76.01983850352511, 76.64384406187241]"
"[0.5776051796885684, 0.8141478278997106, 0.6351704485803401, 0.5917487250340651, 0.5295884511900811, 0.40257783741925524, 0.3543665540090483, 0.06313582788303636, 0.08941756232153078, 0.08916077063205126, 0.08347403048197456, 0.0677777600464243]","[160.60925124241643, 173.15740052540406, 174.41153905423783, 177.775553278389, 141.04243172389653, 160.27068461731335, 133.2768839775512, 163.48363312497702, 152.3686254582623, 160.95826867713654, 72.82498912525344, 76.21886099803223, 76.71688736086347]"
"[0.6207497795034607, 0.8432948988017203, 0.6720973072853101, 0.6142961278462586, 0.5457704322723169, 0.3484657045602062, 0.314965935987884, 0.08786789498083847, 0.09626542165489849, 0.10617938023806989, 0.09816954721693469, 0.07318073177979113]","[162.98833146124912, 174.31675177747863, 173.1339838249261, 178.19967032742957, 148.56377341084212, 165.43931789561518, 144.39677786912782, 166.4992750400448, 151.2213767449834, 166.42448892384988, 68.47975917251377, 73.40710397381777, 80.43533111244005]"
"[0.6196245951245265, 0.8322204649749613, 0.6753436948480637, 0.6185391141630167, 0.5548093579970438, 0.33827862282703525, 0.3001655103589142, 0.08271884623154799, 0.09000540676072252, 0.10777411382617814, 0.09833712218073579, 0.07212104161256182]","[161.76922055902523, 174.30639395654578, 172.68130286763082, 179.26811666726178, 151.78705072377042, 165.853809646759, 145.54213847132465, 167.31275937968766, 153.48050413154536, 167.26325525899802, 68.7904241894434, 74.51263104312511, 83.19626890772494]"
"[0.6173615272247297, 0.84051564482191, 0.667586838137084, 0.6322660963421483, 0.5771524941066232, 0.3486407947541879, 0.3306808667469468, 0.079754678249235, 0.089171942589014, 0.11389208993265143, 0.103607489916492, 0.07651403429068]","[162.99906264164275, 175.4473067451161, 174.03096710726905, 177.74375997523705, 150.08104934910645, 163.51386666129545, 148.17121382767755, 166.21083006050117, 154.0836479702727, 168.08539942612708, 68.83150578845938, 75.79498028645352, 89.67503655325544]"
"[0.5723962230448566, 0.9106497521430571, 0.592470758844428, 0.40446489671582825, 0.44733302803742636, 0.47374170432937734, 0.544000795427326, 0.18817243982751464, 0.10699655005930751, 0.12763546613544313, 0.1147066539449846, 0.08621750729328741]","[158.37759098381497, 174.65169905492223, 177.4593074407446, 175.72365962740594, 139.04607341624015, 165.42586936919284, 103.20171047766163, 142.26774056960878, 123.53675107849803, 146.9804970230813, 65.07068483045482, 76.44311799459564, 93.2951416248346]"
"[0.5591651882109993, 0.9014189913423404, 0.5631675322089437, 0.3990966972193549, 0.4320705227871506, 0.4710589719554217, 0.5471120585367922, 0.1649112877239752, 0.0899806984407233, 0.12309429465771246, 0.10989841955561866, 0.08058638248697977]","[159.81755352867756, 174.31692124399615, 177.55471074249814, 176.3037634262642, 136.46186636636975, 163.14738762639865, 101.67487383812205, 141.32429762568464, 117.95161730628047, 142.79970394363158, 68.39711403258256, 78.014293871543, 92.38152496454488]"
"[0.5432177714685797, 0.9025774189124113, 0.5170626495620344, 0.42027007323958493, 0.48473498498499035, 0.49845739883026335, 0.567624872483841, 0.11003392300765205, 0.11637447562645808, 0.11709664169761068, 0.10199607357182622, 0.0708504851054133]","[161.61085126140293, 174.81392688416193, 176.3771854994136, 176.17471956289447, 125.630885531661, 157.84137429899528, 103.90157508657396, 141.361883572945, 123.9301361665659, 141.04940776182053, 71.98903108864198, 80.2310685580266, 92.55164028537618]"
"[0.5442515473859154, 0.9092154096993321, 0.5016543204015513, 0.4187861931239013, 0.524057024914968, 0.500618643504427, 0.5765131757307783, 0.09972341597872009, 0.15348940641341818, 0.12012096773980631, 0.10508846221821311, 0.07539887590522032]","[160.72636540154767, 174.11074679359075, 177.6405615826961, 176.42820649225965, 124.71407404417465, 152.31686172600175, 104.01281245641917, 140.3317906960704, 132.75115530731662, 147.11642692914734, 70.60257937383068, 78.96079571062839, 93.63702158601339]"
"[0.5504546726037886, 0.9108515607953462, 0.5665620814843518, 0.4246911822729144, 0.4906684782767551, 0.491842136018043, 0.5567563537749827, 0.146472143728843, 0.11966838121704833, 0.11679090792325045, 0.10178344485663511, 0.0718693716372572]","[160.06138375038512, 176.9377710864809, 177.00830500163886, 175.0458931497725, 135.05643614383976, 163.5489429352857, 106.20166194685434, 145.68766572844964, 126.20482829462274, 146.26706344126805, 71.24250333543323, 78.3219422532154, 90.94291735369912]"
"[0.7657901794076188, 0.8333632686119682, 0.7564051356518401, 0.3919350578521537, 0.34842066519449566, 0.39799230213171566, 0.1684528649717184, 0.37067420795888767, 0.08434099458815945, 0.13512008327612007, 0.11332600425787263, 0.0913042376932369]","[157.6960791283742, 175.94849990479275, 163.66195140380535, 165.95581712289274, 162.4333775277127, 148.664863189192, 28.410765619953988, 163.54783854877905, 38.71771601644072, 169.5542612825815, 59.1932581664654, 73.81855513305025, 86.80617696464559]"
"[0.5544050400862296, 0.8604522529695047, 0.7348884589545104, 0.31538408760643505, 0.2741994992711682, 0.393362606388159, 0.3764124807428846, 0.44825906950005556, 0.06507613285445123, 0.11035503102636074, 0.09470247733711573, 0.06905658734971505]","[164.88464798889837, 173.64559303260037, 175.070908426278, 175.89840242897395, 165.2022592647822, 169.68486682532992, 98.70355727393999, 153.77496160422726, 114.20747055878587, 156.71285115943346, 66.23661107359713, 70.97943599014646, 75.7789017534825]"
