Distances,Angles
"[0.48387783287640995, 0.8165085538761768, 0.8622683406123784, 0.8080231757222458, 0.7001692065967693, 0.3806533637132902, 0.11436001955748462, 0.11583138450773417, 0.14009392329654144, 0.10304383896178712, 0.09119308749354121, 0.10009286357498992]","[130.10385057318882, 144.14057032240882, 168.5140844296353, 177.6082287541967, 168.85072453877248, 177.85935704867012, 170.10968680979818, 174.9334241057137, 175.88844394164437, 178.50540697369053, 79.05467003579446, 68.9969731106262, 66.93478872808952]"
"[0.4838431616299902, 0.8395420766958389, 0.8654731614880461, 0.8135569784240275, 0.7024246258462872, 0.4035251414482907, 0.11081584011771665, 0.1092024515853011, 0.14917433869460592, 0.10389354053530062, 0.09124354726152314, 0.09998924102705466]","[131.28126326750393, 136.67106233039624, 168.7152417728489, 177.9956399911859, 168.72816659967395, 177.84958228255064, 169.5470069523682, 175.81328123562295, 177.17637543044117, 177.84541722757012, 75.77665428586677, 67.18596519469682, 65.61900561577397]"
"[0.49287919274495445, 0.8514199387217465, 0.8839831825417651, 0.8220762495672083, 0.7134854583596522, 0.3852582518345965, 0.10253059059386863, 0.1033601733171888, 0.1435633646832553, 0.10236640226987322, 0.08873903982138596, 0.09651132996432955]","[133.65575009711415, 132.19132916034994, 167.7809859668444, 178.91860365716965, 168.78474789070972, 179.16442778714068, 168.70527676785665, 178.4218999517334, 177.15591107036494, 179.42268206645306, 75.7226370077861, 66.5842400970537, 64.00111489157038]"
"[0.4977233699033236, 0.8483387705193779, 0.8824046422454304, 0.8220092289534797, 0.7017272837728037, 0.39287010247269166, 0.09955677253904502, 0.09333991957125509, 0.15835222331653123, 0.10242598915148778, 0.08830304111889639, 0.09709250028406699]","[132.9132864338124, 137.16612571194304, 168.689380128844, 177.96914617751725, 167.42813109555064, 177.74155760817004, 166.4827754413154, 179.13036231042037, 173.13867876855122, 177.93996449983808, 73.91350588945976, 65.39020919086273, 62.19191324691524]"
"[0.495862528590749, 0.845739853096712, 0.8805632823469767, 0.8143707652274603, 0.7016338223971216, 0.3937607952390719, 0.1010999140773552, 0.09791234401268081, 0.14917244865614288, 0.10281808877985861, 0.08891034050311968, 0.0978672793971768]","[134.1754042304701, 135.22259914069272, 167.68266834918364, 177.60750662223288, 165.96522806166442, 177.84851152388035, 164.49569057138692, 179.8237588352575, 172.13545407395475, 177.80877979471444, 74.46321829290903, 64.89628851058855, 62.07384578585731]"
"[0.47883608112350734, 0.8328493355734676, 0.873308379168694, 0.8134260232716504, 0.7083156059302457, 0.3750856199597035, 0.10931660297323446, 0.10118831840481526, 0.1422655624905735, 0.10296225736643633, 0.08791834344444427, 0.09824690695676394]","[134.48163661735458, 124.24301897225833, 167.74863702419427, 176.72166904848316, 169.17928729737528, 177.7396114372548, 168.45892371818488, 175.62043792631837, 178.19830865970727, 177.7488286101431, 77.73514438217309, 67.67826060663432, 64.91394336933678]"
"[0.47540419109725895, 0.8379529428605937, 0.8755312597992082, 0.8181869881227085, 0.7186314670007536, 0.38373101333150916, 0.10289087839002418, 0.10185040540722155, 0.1410644316596413, 0.09878333227451211, 0.08750466810790251, 0.09795267251982548]","[133.97069042540727, 125.83157780995518, 168.24516973072605, 178.53312002544482, 169.12657267336763, 179.5168265610801, 168.71066553649018, 177.65118756465287, 177.65285678122333, 179.12342505906935, 77.08416853301705, 66.24745801786818, 65.03165484624331]"
"[0.4616129793936408, 0.8238280617827564, 0.855984501442169, 0.7971418729783594, 0.6895820757810388, 0.3852870071012706, 0.10655784866824826, 0.10852414873109269, 0.138563603134599, 0.10398887860099032, 0.08948849904500564, 0.0980658466685886]","[136.11963272919962, 120.38069360451918, 170.4890371564911, 177.792753007742, 170.35241649488324, 177.98015310942293, 166.768256679986, 175.03420250823172, 174.10180957757848, 177.53356282301627, 80.78434364200513, 71.6326574122156, 67.92672409122125]"
"[0.46867604676487845, 0.8326790274059765, 0.8618741750270457, 0.8031778882209936, 0.6959939762886296, 0.39130768061059373, 0.10769292921655077, 0.10870555459596931, 0.14016662419423837, 0.10447225621934732, 0.08987349154959655, 0.09833366061129337]","[134.93973189449912, 122.0504847009542, 170.55259619296294, 177.84887722801793, 170.4473231759444, 177.98421314286466, 167.2085503381483, 175.10215652508467, 174.82856061855756, 177.68203940608112, 80.09744835765618, 71.26205651368655, 67.8616931930773]"
"[0.47009042686007785, 0.8403431580141214, 0.8714120921367847, 0.811510030943719, 0.7017134670328847, 0.3943029663874197, 0.10273440172019456, 0.11343095334112839, 0.14709277523308315, 0.10185781949808281, 0.08967833018115408, 0.099486179604522]","[135.39670649013672, 124.3657989597983, 170.0139349689751, 178.83339500523311, 169.6539976386148, 179.19558385110955, 167.58380149681116, 176.29927564845434, 175.98561097151978, 177.62387590524978, 79.02624327919453, 69.09851997720584, 66.27298065612243]"
"[0.47180487975444435, 0.8384398301839134, 0.8725787306151492, 0.8082633346937312, 0.6968857955956655, 0.39438930274783884, 0.10395111966501099, 0.1149840365263478, 0.1496719000250433, 0.10373259947429195, 0.0900856999030511, 0.10020315713856799]","[136.8554940799036, 128.26380121081027, 169.79542099702573, 178.53536600222597, 169.14404973360504, 179.30664079933325, 166.53828746838676, 177.11979565222015, 174.7677567523646, 179.70228820194313, 80.3232394347843, 70.38097350421951, 66.49041461802433]"
"[0.48018851783820365, 0.8476732575944116, 0.8805189519682296, 0.8198706058590605, 0.707203805081563, 0.3957269335848154, 0.10339834493423632, 0.11073270986927412, 0.15076646047945658, 0.10220887574657486, 0.08946732988348424, 0.09780008567005152]","[135.82691315883082, 132.68280704696704, 169.8390309491917, 179.21417266977258, 168.96722072968237, 179.53239076918115, 167.75264311994948, 177.53924892011008, 175.79806033760866, 179.4344442632204, 78.71205983250326, 69.17502991631812, 65.59648660641209]"
"[0.47802479636315354, 0.8071445732326853, 0.8398249162513244, 0.7889549827162543, 0.6934639464702766, 0.35865051914063434, 0.09894363589549335, 0.09828495013757617, 0.1331501199759264, 0.10030746369648884, 0.08856612247081705, 0.09858314389453893]","[133.74868899136763, 134.67709830953672, 168.33550272229286, 177.98691662829313, 166.83538452239273, 177.98579916344968, 165.29880512516468, 177.3929425010352, 173.45464402107515, 179.09157985825297, 77.21562405481758, 69.31580912012986, 68.10078603163745]"
"[0.4806671849981246, 0.8077974671202848, 0.8374491708391547, 0.7853436418016543, 0.6875182458055389, 0.36172598174585135, 0.09914323508602389, 0.09672797127699624, 0.13535337713339915, 0.10232698715268157, 0.08805347547506247, 0.09814674995137107]","[134.32761686949732, 131.71941956728287, 168.42228373904277, 178.31543611543384, 166.17572263390835, 178.413878325906, 164.96541048951292, 177.44952892419553, 173.08909893277828, 178.70583265016913, 77.38114544041106, 69.74662161407687, 68.07239216307545]"
"[0.47470542001390553, 0.81339737601451, 0.83877083461039, 0.7872907627420086, 0.6841715468889844, 0.37280589412106263, 0.09500944118292524, 0.09538598515547968, 0.1457299611752957, 0.10292812243207004, 0.08775076509251907, 0.09720478913645599]","[134.42874981065185, 134.33484460735366, 169.38502188182582, 178.30156814156476, 167.99767680448142, 178.5455422597554, 165.6716512879916, 179.22474307087649, 173.61243003592105, 178.64561440471954, 76.48970552537817, 70.17826684815874, 68.3132539824919]"
"[0.48142408109257373, 0.7965597948676474, 0.8416857031312679, 0.790951661099924, 0.6964812522326119, 0.3455243644145674, 0.10284321674722402, 0.0947624662689383, 0.1301123108797254, 0.1027887318237029, 0.08660381878490128, 0.09758469540863848]","[134.4785125142241, 130.41424463267828, 166.6595199546287, 176.17679222855097, 166.4362678048063, 177.68272467809402, 164.96587546572093, 175.05338424855884, 174.61691035548625, 179.03431643788144, 79.81743713383155, 72.04341801156018, 69.78900769686268]"
"[0.4834702714181126, 0.8209286667254401, 0.8508305775623185, 0.7995215504189306, 0.6898734072923098, 0.36687732589911554, 0.09758049871506638, 0.10045415255106456, 0.1482403600737663, 0.10348854868274815, 0.08888703567550663, 0.09889262572621799]","[133.07447121892835, 133.88166041005823, 169.6750678588338, 178.20943243447468, 169.945519629046, 178.43220524831256, 168.0276477270955, 177.37811650036392, 175.24943493804295, 179.63138312504802, 78.0925241850644, 69.03585918335816, 66.41118523662085]"
"[0.4683725464978573, 0.8097414975928527, 0.8557482822407244, 0.8379511893756125, 0.7479525659769882, 0.3579333563225471, 0.09513851274284973, 0.08090182222214433, 0.13214914807354222, 0.10222132402805671, 0.08930451920813592, 0.10491617468590325]","[130.60236831966225, 132.8432887559603, 168.05886816861215, 177.98980215615333, 167.07783335840293, 177.54363066772854, 168.4985332385706, 178.2626490295305, 175.92592161513986, 177.81587082733756, 79.37552822068152, 72.06470656054692, 69.89428169255287]"
"[0.4694278365705639, 0.815416883266586, 0.8632406837167879, 0.8397870319497956, 0.748974201374118, 0.3651067415255578, 0.09601935868172594, 0.09020644363999102, 0.12952251434949466, 0.10446364706961792, 0.08806899261116705, 0.10239992199715121]","[131.38369483393038, 130.0795395169071, 168.1526771232771, 178.7093739386383, 169.57361378796608, 176.45011107323575, 170.56218319978387, 179.01007936929935, 178.18846171269314, 177.99618382204372, 80.96371931559756, 73.01552091315449, 70.24179865321636]"
"[0.4751542683455941, 0.7963711212246591, 0.8583485647306713, 0.8398867732066703, 0.7568173107420421, 0.3391954040875983, 0.10929505561935436, 0.0881120203659101, 0.11377170142050043, 0.10042146287076821, 0.08456123240586227, 0.09932399080864918]","[133.34106038417994, 132.64503245685736, 170.59605085661022, 176.85563190479976, 175.07348584608582, 179.2067780268065, 175.82704108844047, 178.36298366112706, 176.97736584874298, 175.6506855849432, 83.4116824252757, 76.85755709847979, 73.23871586650729]"
"[0.4424328602109351, 0.8196756821767782, 0.8805139498336337, 0.8631178465359184, 0.754322597043434, 0.3873009221701629, 0.10562933764264648, 0.08339896683081904, 0.1398213022669357, 0.0977792268543542, 0.08666869911716105, 0.10239785331552147]","[135.83729916474903, 123.05588397480466, 170.39964537810118, 178.5366133940631, 173.3726280462109, 179.10586904108104, 173.08046922314944, 177.36374570129757, 178.96525550857788, 177.06452114720256, 81.52486875217531, 69.55110867030804, 67.67321524751158]"
"[0.48003422206730717, 0.8093628363451559, 0.8699214868482257, 0.8451749481075439, 0.7599211230633282, 0.3503773953467102, 0.1104410583535096, 0.09672664659441897, 0.11282761082532694, 0.10229467728748307, 0.08667422647113171, 0.10234958007023813]","[135.18035718514386, 130.73206216208646, 170.07754317567083, 176.5926624766391, 174.02311613751124, 178.70012205884305, 176.59749592771962, 178.42865535931188, 177.35803288934764, 176.6671832688526, 83.70529105550762, 74.53025181243935, 71.29851014419465]"
"[0.4697280443319131, 0.8523729817503534, 0.8996724322190163, 0.8521605839512971, 0.7387611911487773, 0.4043079705730329, 0.11910432699973356, 0.0950649810287862, 0.1484585081062906, 0.1130115694116739, 0.09611421964642952, 0.10906694461466565]","[123.69761957682584, 148.76328471495478, 167.77551899192102, 177.01229432042385, 169.27494364707337, 177.48299687491578, 169.10892854276094, 176.30585683557075, 174.64301562464573, 176.91647380664486, 79.93131848902091, 70.25868378410416, 66.24882463311455]"
"[0.4801849750825944, 0.8554285509928268, 0.8989390731454708, 0.8509657613121819, 0.7457971901452889, 0.3909413415560164, 0.11602645031781468, 0.09826805441687692, 0.13845655954767966, 0.11191162734639697, 0.09625750009716184, 0.11090835477268943]","[125.94066842814611, 147.8957233062826, 167.2636775712855, 177.43491445772747, 169.0311435610291, 177.2447369244885, 169.97398236945386, 175.65255292234065, 174.61166384070575, 176.73720689620066, 80.16850680548198, 71.09719534397327, 67.1253271689757]"
"[0.46317623066951363, 0.8479151322474826, 0.888523171438377, 0.8393989993629044, 0.7266552491890904, 0.4063551426881503, 0.11915747391834186, 0.09021190979941303, 0.1481104534266812, 0.11307435837598924, 0.09482229009391042, 0.10752789166395767]","[122.18220165012404, 150.17439342834822, 169.38453539986037, 176.50827624229305, 172.1400754627875, 178.13435672975785, 169.0041824047254, 176.53480946751216, 171.34759605842694, 176.375118897303, 78.79885793362818, 71.22710669116391, 67.16536569714215]"
"[0.4859686790804102, 0.8600072631673888, 0.900950557975245, 0.8448618770124448, 0.7306929191789726, 0.3956579379273982, 0.12376801791120175, 0.09678351298503989, 0.14645028615166283, 0.11316492280166983, 0.09591300837670709, 0.1092563484429968]","[125.50059973419994, 150.92799295959128, 169.1445113888765, 177.75491133957203, 170.8476726322471, 178.8880953614784, 170.43641362420684, 177.15677791356381, 173.5520763017513, 176.71407720438623, 79.42843656308052, 70.8570909830122, 67.45511794890623]"
"[0.44941522815195645, 0.81356533189475, 0.8544311388325785, 0.7976753956580124, 0.7031794084464443, 0.39009020166377734, 0.09902447741897963, 0.0936739568619856, 0.12724301558310694, 0.09946955593786773, 0.0862327214721199, 0.100799262082694]","[127.99618836965566, 135.4015407276032, 167.3176294291306, 178.19020362918727, 169.4210860027311, 178.3595304202112, 172.4572610278072, 175.0779534914091, 176.3097072178908, 177.04234934264971, 80.58718579251232, 69.52315568026582, 64.64951570427999]"
"[0.46205645568644393, 0.8039257812334751, 0.8465838409456452, 0.7996714248045897, 0.7086821225860371, 0.35198680659598924, 0.0939861442637145, 0.0836670343713594, 0.117916047129513, 0.09476255546005737, 0.08208043678639791, 0.09772145226660174]","[126.73400820066786, 140.39361581366697, 168.37066463581257, 178.18249100928452, 170.875031167682, 178.9260206677236, 173.99445263603874, 176.39599619219044, 174.92648149634908, 175.69580845879545, 79.83728658861924, 69.00993610353119, 63.90370490251857]"
"[0.43597091553960415, 0.8130781249041814, 0.8389761116672217, 0.784861833609201, 0.6826936022422124, 0.41823062552558443, 0.09140954948288924, 0.0908913545505192, 0.13854436573095963, 0.09537035263150698, 0.08174918400211915, 0.09732431120086041]","[125.84740545402194, 145.50368716566922, 168.48748853416805, 177.61959487116988, 170.2760136004477, 177.400626965805, 174.69521097522104, 178.10199049914146, 176.97300972776176, 177.11067219920858, 81.7765155867334, 71.18429267459562, 64.03756069954484]"
"[0.4485374241908996, 0.8120282164405751, 0.8502348994191672, 0.7963049656516761, 0.6959541797633266, 0.3846326019501223, 0.09408435969551082, 0.09615527772194675, 0.13298255266948775, 0.09937021318803949, 0.08626367443507779, 0.10050101703786662]","[127.12562714735428, 136.2382910908254, 168.64227871815856, 178.34004318180007, 170.22803128579278, 178.82219455669306, 173.06023574423958, 176.3916435276486, 176.554879937557, 175.795452237725, 80.48285760749944, 70.13272226229982, 64.76652425463678]"
