Distances,Angles
"[0.5820072931428137, 0.4014580965350269, 0.33715227887504223, 0.29179025151828764, 0.7915407407275253, 0.2158547100880554, 0.10994509939791619, 0.08438631119755054, 0.5148536466451817, 0.11431570703425029, 0.10817771694223499, 0.11453802226398553]","[143.50786596191693, 119.96104120724071, 32.08451027916876, 168.00562795596352, 45.77152988506233, 164.44244121062997, 39.029677049432806, 162.70718256511194, 170.3689120448944, 172.83496137996934, 68.98181970255457, 75.66783805914093, 84.34046653641433]"
"[0.5718113767737747, 0.41470713439940926, 0.33350405182287435, 0.297792440131646, 0.7739560296643537, 0.20014687857017222, 0.12163131771374136, 0.07282068958375648, 0.4955246554932897, 0.11942096920201659, 0.11133852131127306, 0.11289106364354055]","[142.20963481703518, 120.6252682711519, 29.96074782342834, 168.36568670961296, 45.597178939986875, 163.6531883035355, 40.95341833781838, 162.57507676859132, 172.76769757616125, 172.78634648305825, 66.90399678825442, 73.79326289783221, 82.73494214808387]"
"[0.5638806210807047, 0.409686299800725, 0.33411406633590907, 0.2843706888844547, 0.7642776808617979, 0.19490824646898938, 0.1145576734244072, 0.08629613724245061, 0.4930526604022208, 0.11858484448625675, 0.10910699926721995, 0.11309233689142649]","[140.55149239725364, 122.0983817075451, 33.403691188167656, 166.43533324591195, 45.90832361572299, 162.12761477631656, 37.47835586817253, 162.04095949170465, 170.9883470904977, 171.6946809212458, 66.70956617629115, 73.36803619456654, 81.44840218892995]"
"[0.569663636249309, 0.41645109659780377, 0.34174396732408835, 0.30111174297739746, 0.7992333890347358, 0.1763056650348861, 0.1307073007008861, 0.07905707971792118, 0.5147051884836624, 0.09925007405808077, 0.09943918281416302, 0.10757596549389374]","[148.12110122110596, 108.1019686760827, 29.653742054390793, 163.10368744565764, 48.27587063048927, 161.1174622150016, 41.49953252670636, 160.66755613040561, 168.17662699600368, 172.88891812603777, 73.34562306980824, 80.8854847533781, 89.20585487435605]"
"[0.5488303993150659, 0.47586016478275356, 0.3679232428238806, 0.3094281994199526, 0.7760299237292425, 0.12478203763124063, 0.1613827640661851, 0.09523069233058092, 0.49075219622795513, 0.13158205883695498, 0.1240301983596255, 0.12271034276636075]","[137.6776170083519, 110.79797674445527, 27.957535264659647, 165.82555902651345, 48.01592672452951, 161.36865597646525, 46.73449604576268, 162.07239364351727, 175.78152181061972, 165.08627707898415, 69.61636387457098, 74.70024623342066, 79.25257767064817]"
"[0.5626464018432896, 0.4708443786129251, 0.3781749531180439, 0.32391046479872954, 0.8043308126374455, 0.15406623971507966, 0.1533858962805235, 0.08798353088544272, 0.5108265839145124, 0.12780629545642838, 0.12362749483178335, 0.12236197039649918]","[139.6705022133604, 108.53290740345416, 24.269869510704034, 165.91198775606114, 48.15607304274037, 160.50401530410647, 47.87265942685543, 161.61041083283757, 176.6797730679098, 165.3679228537941, 69.95864850294633, 76.18881523225197, 80.25214427677636]"
"[0.5335948740313581, 0.6065130616510447, 0.3649984094662047, 0.32007629669124216, 0.8065352838786676, 0.10331036662554068, 0.2855607936676959, 0.09222754195436868, 0.5201607635778035, 0.13181022482770516, 0.12353391370615878, 0.1214755382143043]","[134.97820636851472, 108.39791192086108, 109.09355870559656, 89.95454493575997, 53.77544048134579, 160.06051734926095, 53.06956616790755, 159.68580996173495, 175.44111392838923, 166.6086507126228, 68.85035139478157, 74.83913819465427, 81.88722955332491]"
"[0.5356800539824069, 0.5752546150183767, 0.3720510338868608, 0.3243254935660324, 0.7990056158853462, 0.11309725366189118, 0.2432842723654283, 0.09263476678788353, 0.5011238671998377, 0.1346564366861794, 0.1259463960432581, 0.1236380939960628]","[133.41706266774045, 110.02867297470088, 51.88959326930182, 144.19177628967586, 49.63431663540013, 162.07677986815816, 47.43167057073849, 162.34762883731702, 175.937111893172, 168.2386416094392, 69.52662064881542, 74.63161010827731, 80.59591267782648]"
"[0.5504708923956846, 0.5851962263269791, 0.3849099339794058, 0.32553228171640053, 0.8029259390832748, 0.10746119479374304, 0.2417394702301369, 0.09729268886936947, 0.5083682987752639, 0.1313839555467138, 0.126384697887347, 0.12434793024157027]","[135.5880117400685, 111.92896834824039, 63.144068734266995, 135.50994167140087, 52.44250209075008, 160.71404114714787, 51.10095107653759, 161.07991401302255, 176.0260332317812, 167.10781317654948, 68.02876157121808, 73.90775576173492, 80.1763942138318]"
"[0.588058230229889, 0.46178967750201655, 0.35877311459011424, 0.3319160642676416, 0.8082110685485231, 0.17318084977624942, 0.13352512447065493, 0.06728421298225333, 0.5059217783052109, 0.12459375279712036, 0.11600928606116358, 0.11947374072872785]","[141.4083038703231, 123.48174346146918, 35.07294591392752, 165.17449896600502, 47.80915769287731, 161.46558810688956, 38.82650205939826, 162.63202289312346, 170.62044125900982, 171.43940109064783, 68.32178863420364, 75.56145810125082, 85.84762898499615]"
"[0.5869961709119005, 0.44387583539351344, 0.3453683969621163, 0.32644236445596164, 0.8096923866928671, 0.18756017906466596, 0.1299448269359656, 0.060552362583768116, 0.5136204771223524, 0.12567410964082318, 0.11818842383082981, 0.12290657668462376]","[140.67123467529842, 121.90983519783303, 34.40839369856909, 164.75626043663715, 48.177882060095754, 160.70274065119148, 41.525099657415886, 161.31815900338827, 172.25266841304548, 171.64305554409827, 69.40042543729733, 76.96612603765013, 86.79349794288284]"
"[0.6105303497732661, 0.4801944809741386, 0.3897560182702522, 0.3364215568579896, 0.8398594205732902, 0.18715922136751315, 0.12742491803792652, 0.083415931616105, 0.5296981309173785, 0.12728710079790415, 0.11799811967333496, 0.12210687248957758]","[142.3323990488097, 127.89905473799892, 36.3480291074293, 164.2092776837377, 48.47378847340865, 159.5159141412504, 40.567563265181136, 160.25979892228617, 169.288849304796, 170.8280725423424, 67.93203775780331, 73.35687005878283, 84.71029598200204]"
"[0.6217469387935328, 0.49597558367531736, 0.4018974775585456, 0.35104552787114557, 0.846729964252696, 0.18815977196538144, 0.1344512791506933, 0.07727222177328039, 0.5278187154604888, 0.12907163857528814, 0.12061885769431886, 0.12218889575776354]","[143.25841521644878, 124.9653972757132, 31.62735567299795, 167.07994597338723, 44.502303865910314, 161.106462163902, 36.18851983107994, 162.9214373550656, 170.00534713161485, 172.02564251063777, 67.82825984779514, 72.6378753709753, 82.26195806696347]"
"[0.5886464904278093, 0.4631882789603038, 0.3683485557451822, 0.3260078051418957, 0.8148065748003211, 0.17690563356847852, 0.12917451402087157, 0.07140899190922673, 0.5179977823089953, 0.12575274115368437, 0.1171551493279518, 0.12054641759408012]","[142.06001685745844, 127.11128497892821, 32.751905826967096, 165.7171865501078, 46.97842343081751, 160.50958726560773, 38.04333162746854, 162.7325214590846, 170.2508355645115, 171.20053700491616, 68.02189108364816, 74.46817242343417, 84.96658853829618]"
"[0.48546913263916747, 0.4423527699248009, 0.3988263441887611, 0.3442097286277713, 0.9132657643031432, 0.09309715943613228, 0.09121313063573289, 0.13242926332069313, 0.5838128649754857, 0.1308931041218051, 0.1198296927870873, 0.12070306694400515]","[130.83806458121515, 122.19552086873674, 47.96015422795716, 170.61399628587375, 45.67191467097097, 156.10052010342105, 34.08950759122961, 167.26585377456712, 172.46487305912066, 169.7716811993238, 74.6643625134998, 79.3513483460471, 83.04402061571082]"
"[0.4926265085289917, 0.4499508793008198, 0.41636994951606576, 0.3458757866478687, 0.9243584497414841, 0.1036299335885813, 0.11145931492215294, 0.13525724519492066, 0.5916641363881189, 0.13247776051905225, 0.11873033947929523, 0.12198858514450346]","[129.2839900140839, 122.13716475279472, 49.09035944204069, 171.0126156537291, 37.50569578904009, 133.1487697649299, 26.80211410723253, 168.59251326714448, 171.5597510026309, 169.57701946937516, 74.90619257338824, 79.39025203914615, 82.12049852391536]"
"[0.46737050169569877, 0.43358353754811196, 0.38303461289229934, 0.3385884487621533, 0.9086841407910798, 0.10005086596597629, 0.08564848629254396, 0.12851802583767524, 0.5883718976268462, 0.13158538367838513, 0.12116817177392158, 0.12415873992108342]","[125.57806363282782, 124.12443233253912, 47.82615812338801, 171.00297193438476, 45.771612908750114, 161.98466076140505, 35.8774511671012, 165.6411384516273, 171.6070213435908, 168.89780178498327, 72.7067351649828, 77.31373857049452, 82.20695230891084]"
"[0.4788092267979925, 0.4334241754645675, 0.3777652925749364, 0.3091391514730449, 0.908677311173963, 0.09749908004513187, 0.08823145526246481, 0.1236529823759918, 0.6199367395297479, 0.12214577725203801, 0.11687724366912348, 0.12090428610973364]","[128.80378312149415, 120.42977800735567, 39.55446021366212, 171.40829155195235, 46.907127673351205, 157.28115835212975, 37.30387062190354, 164.23918965256945, 169.07903672253474, 169.08505032173895, 74.68115809027618, 77.39441402939596, 84.5336169178911]"
"[0.465481371986497, 0.42365272815547045, 0.3610127421059675, 0.2998712010396182, 0.8897941753309726, 0.09297916963885068, 0.08910054286447468, 0.11212068030055945, 0.6158845691409089, 0.11580500954577076, 0.114931533194024, 0.12040787363925622]","[133.8201242927838, 105.72502015683564, 43.336596486806805, 171.888553682995, 52.48512163668321, 163.0544192935994, 42.03218974185774, 163.55406738662433, 170.05584776208215, 169.08712069573642, 73.69535303005722, 75.03762200792444, 82.99432636827794]"
"[0.6535342154207399, 0.3665555537468897, 0.33238492708157646, 0.3081796439903324, 0.8827179798169091, 0.33782709367596675, 0.0916708797561421, 0.13006471914693876, 0.5951046181695098, 0.12842987496316713, 0.12585173211129747, 0.13149412356921342]","[149.61337696178342, 135.94271321565768, 73.79578307395988, 161.32352817516616, 65.01355431951477, 161.90219097207947, 47.96984803265624, 161.07228018590175, 166.8316657476849, 167.42491105559446, 79.65995184556513, 81.34488673277532, 86.9753625186992]"
"[0.623123789309844, 0.3262403887042726, 0.2858196894673461, 0.2724589808235096, 0.878368675949897, 0.32940493754599953, 0.10362483701741976, 0.11132869102510803, 0.6230712014758536, 0.11411549793105528, 0.12352693508965211, 0.133177169876636]","[153.24967315805415, 145.31451695614004, 67.09191343668253, 160.76261428330307, 60.518021542374065, 162.0493610850384, 49.24074671946378, 160.61634516306992, 163.73265766315433, 169.13408749041355, 82.36755858758967, 85.56600534548862, 92.31020248509162]"
"[0.6775689879181569, 0.3717152641291429, 0.34185544431808046, 0.3162191407523809, 0.8898854859932055, 0.36300515792686167, 0.09235504133186138, 0.11794408992755663, 0.593601806020189, 0.14030981232279252, 0.1284718422226156, 0.13031183831150764]","[147.58590579758527, 133.42144366373236, 74.94049496850735, 161.77613778023527, 64.06105930859913, 159.70034288611993, 50.424279976488876, 159.0652715206435, 167.10966540697737, 164.82630654723184, 76.5728169502745, 80.91652553236351, 84.27908152337977]"
"[0.43516494125516775, 0.4562175033205847, 0.4276263128730747, 0.3311431256394094, 0.7873477127342676, 0.10695204821476652, 0.07736438806077256, 0.1203910267590472, 0.4731666753779475, 0.113102224597974, 0.10264584120303939, 0.10532762128706795]","[121.6258853012309, 121.34661698697819, 48.14997871469309, 169.9147184629648, 46.48459508860627, 171.01257879356268, 39.19860787282408, 164.3352402227636, 164.94887670969408, 172.82060367258745, 75.16499956980907, 76.8818515372442, 82.60230898496407]"
"[0.4304811379212745, 0.44909285548733424, 0.4080230247009941, 0.32306506879582075, 0.7955625212265908, 0.1438176051406483, 0.08553346493683024, 0.11866223311111354, 0.4873625157892338, 0.11134789011353592, 0.102518366484339, 0.10996024568305797]","[116.81502249658152, 121.07058663924047, 35.68287950047406, 169.43362168515054, 37.34676324996321, 167.42793810968172, 29.38423402905114, 165.55304852981484, 165.62962785524698, 175.70211728008834, 75.73013867872776, 79.0449596761285, 88.0117702269316]"
"[0.427958594898208, 0.4449323025476011, 0.4024068324379265, 0.30825146527402236, 0.7811997497713957, 0.12337842026909354, 0.08154181139410625, 0.12036202196659614, 0.4898673018346901, 0.11071836542322631, 0.10116855275362555, 0.10675184485355031]","[117.62921318709527, 125.56088060003019, 42.55033099205086, 168.19062122671937, 46.46376991430638, 165.45300735032583, 40.0609732761237, 162.7499358723786, 164.77232859748568, 172.50610024243693, 75.19487891909434, 77.17021210967478, 84.74916734666681]"
