Distances,Angles
"[0.611400946363125, 0.8249383788054443, 0.8516390339123029, 0.27888241897325067, 0.23210417705533748, 0.22321221009139697, 0.17970824530958765, 0.5922930567624325, 0.0754092033961136, 0.09648727192464193, 0.10501685145544562, 0.11469914115419293]","[151.0604778729435, 165.35509258994935, 175.2990612691343, 176.23492457463098, 177.940318471895, 168.8979367148953, 53.958181703455026, 154.1250574580374, 63.64152205036113, 158.22724827737883, 68.47098684024249, 57.36116016976486, 60.945625225718636]"
"[0.6412584212480673, 0.882854168916649, 0.8511721569093958, 0.2622506557564157, 0.30380398968448363, 0.25075989894842593, 0.23441465939974437, 0.5924524901276361, 0.09819346675570328, 0.11391745978681996, 0.11180077291118391, 0.11957086988470822]","[153.58258790811584, 174.256844839906, 173.3403448938206, 177.06236400217648, 171.8690590748452, 171.84715618539684, 55.046286187512386, 157.6466952970536, 53.47171212203742, 158.87605181968306, 67.54597001651537, 61.817408860699864, 71.72972277188704]"
"[0.6389583501611985, 0.8865813930960802, 0.8556113222463638, 0.2629529637900517, 0.30812868645242053, 0.2594444355091452, 0.23371311799646413, 0.5957610503413258, 0.1001525856563053, 0.1111501480266508, 0.11072751005748395, 0.11767610272615885]","[154.71093505062387, 174.65166141987567, 173.38501352560192, 176.42452096234254, 170.2048537133343, 173.0805844333372, 57.367146139852736, 157.89834028449408, 56.26614470700788, 159.9457848378785, 67.85730359222714, 61.07230438059869, 72.41132556728996]"
"[0.64285831691513, 0.8834257241947953, 0.855671215954355, 0.27198773833394513, 0.2992580593117394, 0.2496055498839598, 0.23206261758114904, 0.5879996682453245, 0.0977917516655389, 0.11246375485474627, 0.11198787068148838, 0.11846566788422454]","[152.93665937886627, 175.09991088624056, 173.39015385801477, 177.27344448399012, 175.55274436690678, 170.69963362683436, 54.42501905558232, 157.06870146537062, 50.41411417128728, 159.94053094162854, 68.61336106346292, 61.505887690270576, 70.41735355515267]"
"[0.6487091996614087, 0.8901440582262244, 0.852089452209028, 0.2702167654455486, 0.3026076939236534, 0.24838875614832093, 0.235832868541717, 0.5846771040550702, 0.09888215749827109, 0.11367338387549727, 0.11263231581675939, 0.11832792902059641]","[155.08079648011497, 174.46724867558686, 173.1349542990251, 176.5950857735111, 172.72238582880962, 170.45972575918208, 56.48205961246162, 156.53820089200676, 52.179991447541894, 156.71226342004275, 67.30610191283957, 60.865393382786785, 70.54727500885589]"
"[0.6449146854691515, 0.8916838344171438, 0.8522823488730051, 0.2702742482535771, 0.30243300148656127, 0.2540259834227078, 0.2294879982034584, 0.5850715094590772, 0.09536287858114059, 0.1146232446125448, 0.11218887843219832, 0.11757958613794385]","[153.65678583371448, 174.15967727358975, 172.35566996986378, 176.5301686978012, 171.7112988179379, 170.22365666591017, 57.899163433780636, 156.58865615360375, 55.359220953051874, 156.33438656053164, 67.18393495277274, 61.49979706654707, 71.4731503296655]"
"[0.6130656204132382, 0.8530555811423226, 0.8400825618995597, 0.26957132635989356, 0.31879384299350083, 0.2576039930669307, 0.23069012499938807, 0.5824297728269034, 0.09387902237056327, 0.10707512767589132, 0.10539023053678208, 0.1093515091234391]","[151.03002806620333, 174.09424094082428, 173.31288928109063, 176.3433784326939, 176.21098727361672, 173.85688538360588, 59.96812206522411, 155.2372784635025, 56.839038898174024, 158.10180026517116, 67.78199978609368, 59.85815400072086, 71.9050605175208]"
"[0.6129058570183242, 0.8539449869569735, 0.8368305640210627, 0.2713025436157209, 0.3330156422951821, 0.25777598015882386, 0.2295023234638527, 0.5785226975618923, 0.09765365114903894, 0.10618642261161018, 0.10396398731701398, 0.10820611804186034]","[151.99857768406486, 174.32472951958255, 172.9448104933072, 177.09092231448244, 173.7822216438471, 175.5492352320928, 61.89385137821996, 155.5769770240709, 61.06715997192103, 156.04203738985802, 67.28402276666834, 59.08324677380512, 71.31885548665403]"
"[0.619814996992732, 0.8629242845354897, 0.8428273932940281, 0.2794633002205422, 0.31764005439106413, 0.26011814934133204, 0.2313050776924827, 0.5750482371308974, 0.09105981129735494, 0.10662747301105245, 0.10382367994582642, 0.10470112820276102]","[153.84438410745744, 174.6028522741824, 173.82951763002268, 175.16820972802842, 173.69299618318243, 173.28164936251602, 65.40212186914535, 153.90852494564524, 65.08309156565046, 155.70723742377638, 66.90576755617637, 59.3199685621065, 71.81579756074902]"
"[0.6164575582614584, 0.8641793244938535, 0.8418395979862755, 0.2681094598069319, 0.31404392622009053, 0.26796686832161004, 0.2381361592527808, 0.5835669272476989, 0.09447363169677604, 0.11006409208873097, 0.10283704990928304, 0.10376480278748246]","[149.33109279640843, 169.75259349909157, 173.9282660166962, 175.97216616999756, 173.35077827103373, 173.35095365580517, 66.06972571699552, 153.8469859549429, 62.41569027270067, 155.09933703514423, 67.28868157968999, 60.142069148813434, 72.30554032805173]"
"[0.6037744111133796, 0.8373942283006972, 0.8395895214196566, 0.2709391278518987, 0.31406526892311076, 0.2453371114551598, 0.21258987712778527, 0.5833349327930785, 0.08898695970246175, 0.09727688762511126, 0.09883567640601827, 0.10653587350730379]","[152.1956009385155, 170.68222307971848, 173.66563447747268, 176.45540518654028, 178.0883171890281, 171.56752315799253, 61.507391338817804, 154.9961889066496, 53.47658469120682, 158.94631618059717, 71.44747249704659, 64.783705911085, 73.97584367138411]"
"[0.6080056055448175, 0.8154198084520071, 0.7930200958866084, 0.25150330591479386, 0.30053841284186034, 0.2240925178655531, 0.20451509973865303, 0.5483042077104895, 0.10482989499755321, 0.0997748432947148, 0.10807219893780902, 0.11785752123419199]","[153.37820542074073, 167.96081354064341, 173.33325330445254, 175.43203366712748, 172.99828102274603, 173.08686221211602, 52.32102258567623, 159.00428289706278, 51.260849328833075, 162.8453617772296, 68.27283366409206, 61.56729792553435, 75.67648583894406]"
"[0.6222666103231432, 0.8336401731464603, 0.8028077561319366, 0.25372304853437694, 0.2969796752357965, 0.2212316756871691, 0.21139082235957246, 0.5538961946957386, 0.10166737140969118, 0.10690334771339038, 0.1065880588168726, 0.11168264420623294]","[155.00583066249624, 170.32998369706291, 172.1471840897858, 174.90732307701794, 172.52491390403998, 171.018414590616, 55.80879478139764, 156.52682160385052, 54.51608025463514, 157.92451745877503, 64.77450313659119, 60.81178482427254, 74.12752159615616]"
"[0.6211625286791836, 0.831169368785097, 0.8025341585003486, 0.25701937734658487, 0.2988250509366668, 0.21982438179358144, 0.20940824559253549, 0.5501028494805786, 0.1039099162670123, 0.1062559283033565, 0.10662637964308531, 0.10987039721577539]","[156.25512414847614, 174.21893001259616, 173.04731872092614, 174.83998295801155, 172.74400678018708, 171.0636516833155, 54.792365228031244, 156.60803094276133, 51.54803714014938, 157.53146467700296, 64.19160508909643, 60.56276719725936, 73.54569697029346]"
"[0.6006278042206035, 0.8051975475489748, 0.7950292675478133, 0.2547722070973433, 0.2991301481277843, 0.21786533093179142, 0.20435985019664193, 0.5502310483153743, 0.10095553797188066, 0.09590306572214381, 0.10455646503964182, 0.11481585768603757]","[152.32098816858215, 171.60365929736219, 173.73482776543864, 176.63998991539796, 177.15364764930692, 173.209678753894, 53.06527076713223, 157.80937131897224, 47.35646462174361, 161.52659354073262, 69.37825194320143, 62.37767915967955, 74.80107431290739]"
"[0.6036136290745655, 0.8111936183995139, 0.7957827499277629, 0.25485960622003995, 0.300140974362354, 0.2201941187389559, 0.20968866120208854, 0.5494401570263195, 0.10156428850259255, 0.09599119856419666, 0.10445011448103836, 0.11593880133163095]","[152.82978954748918, 169.0793832007024, 173.38452836347108, 176.54254341274864, 176.0991284866725, 173.15219532140495, 53.64769548857743, 157.6966295302627, 47.72335461658223, 161.78447774483692, 68.4131777377125, 61.853875907831345, 74.65119833723158]"
"[0.6037137651627185, 0.8407615084510816, 0.8467235081579735, 0.28072046796211486, 0.2934684608139565, 0.25092019981529534, 0.23129419575021296, 0.5794999040948525, 0.0694325476507925, 0.10322810773839827, 0.1114572360858108, 0.1155830594400357]","[154.25007881565276, 174.61586246881117, 177.91992129390871, 177.664366807818, 176.75496564704036, 170.14660083899287, 57.930364835006415, 153.18325424769708, 55.93855033804635, 158.96596462942443, 71.79642215865233, 62.27055546954963, 71.89414349752565]"
"[0.6042318070519961, 0.8445667695327405, 0.8466042726055591, 0.2778710916474095, 0.29051516521034393, 0.25436966281253687, 0.22277253443897815, 0.5828309224268854, 0.07220555079665869, 0.10363455322643285, 0.11083833461559853, 0.1177972457315254]","[154.25988605515232, 174.1382638625467, 176.633613822682, 178.2100038406535, 176.95622265693677, 170.7092929895931, 56.742204369686654, 154.19852097488157, 53.4378667686461, 159.71148653643516, 71.04260573094164, 61.45250570364658, 70.56993338480028]"
"[0.6108104361523741, 0.8503377858841734, 0.8447153174106633, 0.27651970241584534, 0.2953201474491341, 0.2516173004372703, 0.23462814429387593, 0.5799532143267299, 0.07855383772099855, 0.10628880830719455, 0.11032619985176569, 0.11401676741548239]","[158.1509862848173, 174.81236944016246, 177.3259477818912, 177.89755091541946, 175.55969056851643, 170.74049772287623, 58.88377018500149, 154.30102357644938, 54.66284442515156, 157.59913814306393, 69.9122025088684, 60.69842017681743, 69.39260513936867]"
"[0.6077860630079008, 0.8515053196077603, 0.8476227572510594, 0.27381635760027145, 0.29009495486174736, 0.2562586065123768, 0.2328767638123142, 0.5860585135571922, 0.08258515819427452, 0.10575380832724023, 0.11140781028089261, 0.11524098328082745]","[156.22157757986884, 175.94523514018886, 177.03390836211977, 177.4575996523608, 175.87032600661792, 170.8345315071814, 56.93659036633426, 154.19067002272985, 49.99790959937119, 158.49971824042393, 70.32770938877863, 60.990768974430146, 69.16196199142044]"
"[0.6099776589986012, 0.8550340234624856, 0.8458250381380799, 0.2732474233833934, 0.29237297025641207, 0.25665675939575805, 0.2311553894616122, 0.585490541376355, 0.083694185065757, 0.10863297354513225, 0.1114466886372682, 0.11461038064107146]","[156.63502660753701, 176.24170778322843, 176.10012433165892, 177.58592299171528, 175.32257355529813, 171.22823982153147, 56.29999770815586, 155.23100091545365, 50.66416984867186, 158.63967481427565, 68.81731031420229, 60.475852926453555, 68.98168135434214]"
"[0.6103050289057786, 0.838093045591329, 0.8508397322926392, 0.3092492125893025, 0.30310864980552255, 0.24124716091989565, 0.22540471134454124, 0.555220329129262, 0.06934723946652886, 0.09661755972701573, 0.10508855985586349, 0.11424905834853262]","[150.63851633076334, 176.54045304300718, 173.2979989362293, 176.9223589955704, 177.42997610991847, 171.59938870623972, 60.11178722752301, 153.1901091300735, 57.06330737396675, 158.2605651326868, 73.22207203186063, 62.81701641766928, 68.4301370625491]"
"[0.6109186583521394, 0.8345365679987621, 0.8498564913056517, 0.31523987345793275, 0.3094981795689939, 0.2353890981468404, 0.22423144836717418, 0.5472270898151526, 0.07008786195553676, 0.09658835443502944, 0.10544395018044846, 0.11594221910523285]","[151.80001294912887, 176.62013283400114, 172.2948245524472, 177.8187076972466, 176.13197623412427, 172.89124811233674, 60.977720102888796, 153.32440453519183, 58.662387545409814, 158.8523091108956, 72.81100861720745, 62.87272772228675, 69.62085685764735]"
"[0.6039243706780584, 0.8324806924830846, 0.8248652996997703, 0.3054790781561892, 0.3027758803491953, 0.24049015833663737, 0.23474578589794115, 0.5297551374147825, 0.076021093212127, 0.10220497395547608, 0.10739564766647365, 0.11634894632898433]","[152.79517024946492, 174.7405470628059, 172.00602866674802, 178.59404102952905, 171.75206082742048, 175.28373158220307, 61.54894673940296, 155.53928021494295, 67.03601010485146, 160.98266572329226, 68.93435285514657, 60.02575099598868, 70.44371545671301]"
"[0.6032703841583466, 0.8230275124651528, 0.8369842432621004, 0.3139361828078474, 0.3038922152054329, 0.2341956963083947, 0.20924732997047438, 0.5345011259513293, 0.06568526486157152, 0.09347942815376763, 0.10461361316394871, 0.11618641502698711]","[150.9098049042018, 175.3515600091806, 173.408288602209, 179.76478860045623, 174.80068987190455, 174.78980267976792, 60.878777751834235, 153.691879684286, 67.9842924407833, 157.4569686265796, 73.7380122305053, 63.28519101770523, 72.00441281433743]"
"[0.608101398810098, 0.8359699380615745, 0.8397043851120338, 0.3089828355591266, 0.30470363977781456, 0.239602135786601, 0.223134475112071, 0.5445000365569284, 0.06679202823030109, 0.09765823586918239, 0.10513892726218967, 0.11404046784855161]","[153.08504600234767, 176.75507506748562, 173.66594198707608, 178.0618014374252, 177.13297291084612, 172.81807590752436, 60.06688653389946, 153.9568326907228, 61.73887015829639, 158.91849955605082, 72.64750863372714, 62.21783395226394, 68.75129354316226]"
"[0.6311366929836348, 0.8699450925678863, 0.8759428507500214, 0.2702014557555658, 0.24145155535970123, 0.24433938157345528, 0.21082650837216432, 0.6403884040469283, 0.09505194623112807, 0.11126649361051, 0.1127501767913674, 0.12351955807441035]","[155.13339352029502, 167.99031128759955, 173.92890791514404, 177.26350098560667, 175.7945505132917, 169.83396124761475, 53.26415411191095, 156.21282451575917, 73.0428207713557, 157.13295114450517, 69.93496139847691, 58.194268021908066, 59.96052952822464]"
"[0.6191020429097561, 0.868018940806771, 0.8687652253596058, 0.26645161252174093, 0.2333579909916719, 0.25651373807440775, 0.214646281042887, 0.6381283910916319, 0.09739985864903723, 0.11078433714375199, 0.11175133502238158, 0.12025017818196167]","[153.2201071598551, 162.9926473388646, 175.2474491059982, 176.25481037722153, 174.9983347875269, 169.50545792066117, 52.71930416354239, 155.98399207488322, 69.20894731634125, 157.2713134918885, 67.42030120547278, 57.284649461979676, 60.149178247734426]"
"[0.6333991108734309, 0.8811812534088945, 0.8764356152611474, 0.2718897454149888, 0.22813273145556687, 0.2671692390818091, 0.21347203995533637, 0.6355809840146147, 0.10664587350247914, 0.11435016713651769, 0.11659995576986838, 0.12583050293557446]","[155.96992483855905, 164.57942769241518, 177.09034029503894, 175.73148071964178, 177.00195147497098, 169.22966599472443, 56.529185015765705, 154.18683893945814, 68.71268284995382, 157.06393915818498, 67.04471445813252, 54.941063800119984, 57.28005955786539]"
"[0.6300807694990059, 0.8731482839830342, 0.8699165568216055, 0.2643203808746386, 0.22341893538444035, 0.2571497936686938, 0.21697077856371944, 0.6423349395857734, 0.10067306850394353, 0.11575814679296471, 0.11421039729956886, 0.12053828146227154]","[154.29934287967697, 164.10005557979233, 175.55412906622706, 175.71897975243078, 175.50463352594844, 169.7347167059014, 57.729261344674775, 154.44168735112862, 71.48916077701334, 157.36650970857448, 65.67150886225406, 56.001183462614634, 58.762563996574094]"
"[0.6220861906848165, 0.8599862943084908, 0.8852203080877494, 0.27325451946530865, 0.23310291538031513, 0.24256462951463603, 0.19090266442794454, 0.657600089160044, 0.0799501618925516, 0.11461333586075717, 0.11414001224622004, 0.11587512103479984]","[153.76311559693744, 159.11384465129558, 173.96198906297315, 174.74353611092656, 171.9389879085162, 166.99756886774296, 70.29037720142802, 152.03292864087524, 100.12123119739744, 152.4381029910887, 73.8394569520076, 67.2647097006994, 69.93428040849228]"
"[0.5911271899694837, 0.8393978293003284, 0.8649962776376174, 0.27139783439356446, 0.24747357365739509, 0.25869787758257007, 0.2617879781497916, 0.6172253581651483, 0.0770833810691821, 0.1129811950548249, 0.107111294379927, 0.1156030954703295]","[151.94423836525036, 172.60107656578637, 169.92980929967524, 175.05117148251762, 172.50597007147888, 169.88470125488456, 54.27495427380387, 156.97600131596596, 59.00164986220934, 159.39492000699084, 72.68302758002608, 60.648839022925344, 58.13167847834855]"
"[0.5775539158054702, 0.8264531070533417, 0.8636608349006758, 0.25912962397549116, 0.2387818663096098, 0.26358160976743866, 0.25915417706714433, 0.6301649010559144, 0.07612885239025687, 0.11032984033021799, 0.10445074036771493, 0.11092664604050988]","[149.92047236712514, 167.9491478098697, 170.046087514996, 174.47566684530372, 169.595363916073, 169.59344727050552, 55.40938835468106, 156.08840700075024, 58.889890388771065, 158.9281009638549, 72.61797373736376, 61.311542109153, 59.35927288501601]"
"[0.5841902369195698, 0.8165957900151709, 0.8703272805068026, 0.26278791122250555, 0.24146066490730067, 0.23840088320022956, 0.24148206584722906, 0.6309224273754275, 0.06967254089037239, 0.10450101786020502, 0.10337537743104458, 0.1104247684026859]","[153.60145657403953, 161.8688308417032, 170.55436523058017, 174.57335517363055, 174.00194058928423, 170.45000119566814, 55.74885796011002, 156.25359292491402, 57.617987717405335, 160.4369994502515, 73.04643777083294, 62.126568708893444, 61.90265065883385]"
"[0.587145459263964, 0.8317608230506383, 0.863401137306265, 0.27190418220155016, 0.24838592110365865, 0.2675917976781073, 0.25258169389611007, 0.6143778225793556, 0.07769493913170819, 0.11044101532276383, 0.10367081822814189, 0.11141547481655795]","[149.46874452009996, 165.0908192672547, 171.07404224628064, 175.74876858444424, 171.04415396096775, 170.64011199117814, 50.92944990701497, 156.61093649555204, 52.93486607617466, 160.24859800764403, 72.9625223967553, 63.09860057951096, 61.76329432737337]"
"[0.5810194539020446, 0.8424966436000371, 0.8824894095506228, 0.2749098312488917, 0.2514166830309757, 0.2827781493413925, 0.26044235423982204, 0.6369940666624625, 0.07492329811567003, 0.11031975345863002, 0.10721918779895442, 0.11466223982265136]","[151.91522205484245, 165.9738112316599, 170.87965881281718, 174.75464031432028, 170.551078488461, 170.40409531205546, 53.4021343009238, 156.31788594447102, 52.032087270299435, 160.58240600912742, 72.61802039662686, 62.23800628947701, 61.62599018960272]"
"[0.5255240722188622, 0.7614822549591401, 0.7582308930124083, 0.3386967332963136, 0.34269584969542244, 0.2641713808687543, 0.17486286757216865, 0.4279926356746832, 0.05870477868440369, 0.10269871860552328, 0.09341420970937868, 0.10113257653309835]","[141.6191282742198, 175.71021683166367, 171.20265019683725, 177.17921117863762, 171.92917728175843, 178.16399043030717, 52.25479722496915, 156.69923154695954, 66.81942856729569, 155.56125010377434, 71.56001597944065, 62.039160665828724, 67.91824965953536]"
"[0.5495725136408306, 0.7875151351182861, 0.7885594275813967, 0.3468531188207274, 0.36952899053114285, 0.25802801952334864, 0.17639708552906747, 0.45251324620929717, 0.054168209619697295, 0.10159188517408153, 0.09493412170456503, 0.10087706161134273]","[139.3564336128168, 176.11016070310865, 170.63324940967695, 177.51324075028248, 172.3387659945095, 175.61278682644289, 48.92398262865434, 157.5427213257535, 66.99994748856375, 155.2366479315668, 69.35965971481447, 59.293069275404065, 64.35035403132716]"
