Distances,Angles
"[0.43663667233696685, 0.7898771492248403, 0.7792216252712539, 0.7826572612155485, 0.32349642813064905, 0.485288334709651, 0.17069715906891533, 0.2221935554661737, 0.4771174871862571, 0.1086470654728731, 0.09669051822295711, 0.09871557993988585]","[127.95847096176736, 162.61261873103854, 176.64978908259602, 177.18537084787133, 169.3812784727413, 173.60662962385192, 161.74537550902625, 167.5925076397572, 59.47193579938258, 165.40402325610071, 73.81444032179151, 67.43125679265218, 54.65142274908884]"
"[0.42420698834334786, 0.8348695568004306, 0.8308420204362174, 0.8420860182146451, 0.2873549116371775, 0.4859835240518352, 0.15927518962966375, 0.2579510849637854, 0.5614594014254509, 0.1073425810992719, 0.10294390638141182, 0.11911797750265632]","[125.22080394914391, 138.1858880833859, 177.5515085997883, 179.7645131069212, 176.83024900053172, 173.9507186230268, 168.62527782549242, 172.18059581387902, 55.4845904095775, 161.34720687598826, 76.83736393226499, 66.47590861149507, 56.55110798603726]"
"[0.42355962094501476, 0.8185273303160449, 0.8245561737523506, 0.8379272653874824, 0.30281788241067503, 0.4710274020746574, 0.15935560021385495, 0.2500405235669924, 0.5531877154471908, 0.10829795726765788, 0.10155158108875426, 0.11340932504723172]","[128.48337938842843, 136.70603728895856, 177.94418015073555, 178.567518860931, 177.15976885513183, 173.3435509294732, 171.49913001490904, 173.69253035666426, 63.208744338185014, 164.35195435055797, 78.15564579403276, 68.42654697944147, 59.03420477800062]"
"[0.42170920009034446, 0.8310746468605513, 0.8270286316830784, 0.8364674243647617, 0.290731949735407, 0.4895909899121556, 0.16428770564938758, 0.24644297440541524, 0.5574059696180287, 0.1064546960971535, 0.09937725272565065, 0.11217732641658765]","[124.88505553676026, 140.19024526503844, 176.2765100910872, 178.71145720660945, 177.5506919344021, 173.24234351781558, 171.9544384310134, 172.7407066822403, 58.54247739033221, 162.93430876031692, 77.40428677629976, 68.11912308172363, 56.453983834543884]"
"[0.43502848675692485, 0.8026007903899923, 0.817375015857073, 0.837318885894207, 0.28764623151609076, 0.44993652227831593, 0.17057838226937133, 0.26081293480992174, 0.560303290373158, 0.1070909852819462, 0.1004766967031202, 0.11212520814494822]","[128.00867709917352, 137.7677387252692, 178.7365603610287, 179.24781219701674, 177.60058427401535, 174.63962765169947, 169.61667485429382, 173.73323138622192, 62.789571146190376, 162.19269193283, 79.29450689177126, 70.05994278131371, 61.3673038970556]"
"[0.4440040721358715, 0.7989773068733329, 0.8131448632282625, 0.8368613683512555, 0.30010169431443384, 0.4392772893425883, 0.1711059684631985, 0.2612716881209615, 0.5477916265887006, 0.10638260891236628, 0.09867623980177997, 0.10946174232653796]","[129.9324008176806, 136.02802414949306, 179.32002292163654, 179.43899190159598, 176.19995693519115, 175.7539534566659, 167.39924639595995, 174.58664328128083, 62.358512079029055, 160.8427234183017, 78.69982061885099, 69.99006618103611, 62.22461071923345]"
"[0.47497983349363854, 0.816717218666757, 0.8316338581145686, 0.7947119448512964, 0.31316389522932053, 0.4477650216553991, 0.1300596308398597, 0.1989302887997513, 0.4988868322656961, 0.10587441770946347, 0.10220573308367639, 0.11269574329760984]","[125.493702109599, 165.97624572199248, 172.84459328789148, 172.54239054643844, 170.52411540248212, 176.342282271154, 169.05318930852047, 166.32277565149562, 57.35016173031767, 168.13924447550593, 76.47468937255329, 64.02793637147509, 54.70397332059769]"
"[0.46954103024393734, 0.8048579174773074, 0.8177238320950255, 0.7919622521917166, 0.30710584406632935, 0.45379869969405917, 0.13035106199117152, 0.19744865676089746, 0.4988032461456807, 0.10544812304740267, 0.10010478975303867, 0.11546968688611257]","[121.18090873346367, 163.08919926474132, 172.67706300447176, 174.52324795699133, 169.90612254433717, 176.70100019418487, 168.98071888351421, 166.30530547383503, 49.93272682598712, 169.8417773912988, 75.71441407025154, 63.512857698733214, 53.69294823907095]"
"[0.45403014390482865, 0.7992188528950909, 0.8167053842657859, 0.7905566448396201, 0.2955450555350154, 0.45980392933502906, 0.12370597642411528, 0.20576226320751193, 0.5058803491396854, 0.104743021936385, 0.10178230816313034, 0.11775977346397534]","[123.05535859883844, 162.1918751604054, 174.42902771504544, 173.9734586886435, 169.468550355857, 177.1273917117091, 168.0827359091992, 167.30301934958652, 42.42883140059735, 170.6095592311052, 75.08515208342034, 63.11016167878005, 54.07485020421787]"
"[0.4680183945795563, 0.8002278707241506, 0.8170619658022299, 0.7923202926165477, 0.2912753765525597, 0.4290356681684487, 0.13399045898079814, 0.1782759050649153, 0.5159880897891845, 0.1083635946084024, 0.10530344846700539, 0.12069439686976823]","[122.9859397308199, 163.58206225324548, 174.47569401826098, 174.400849455586, 172.00495742736203, 176.09544522457745, 171.2887171284202, 167.69605259871776, 45.13529851443138, 170.55461577199438, 72.60428680526, 61.226431412521265, 55.173162860907055]"
"[0.4743019462846691, 0.7915469284035496, 0.8101746249365278, 0.7963122303825813, 0.2973127448004028, 0.4258809435339174, 0.131139132834004, 0.1902959882273034, 0.5124392339285991, 0.10523623272790253, 0.10191747023059995, 0.11185792917253766]","[122.10172999178748, 160.88615217056287, 173.52063865565276, 173.8559770727146, 171.83110829911865, 177.6136612037724, 170.5005956118602, 168.16040201881796, 55.613335151417765, 168.2353826451811, 73.77346641262355, 64.75731528906748, 57.895858603008634]"
"[0.40315595890725675, 0.8253703061209281, 0.7902935059488916, 0.7486600793650744, 0.33297048133706436, 0.5539325721938104, 0.24925214734499704, 0.23611318434566783, 0.41976921743254175, 0.11958285789875862, 0.09968075507469547, 0.10121666643200107]","[126.69959421787311, 169.57475398553765, 175.99455131705835, 175.36145408572122, 171.52916226918623, 176.31762684500305, 169.83842880738138, 169.01379716500773, 43.948339905071606, 164.405365067676, 76.68193585432292, 65.88169424092929, 50.4381022928973]"
"[0.40539632463698655, 0.8069881585982316, 0.7937094954912615, 0.7634871511682866, 0.3428803499098735, 0.5404507485055927, 0.22286600373974882, 0.2281860156046833, 0.42179243943292855, 0.11686745000538724, 0.09933612875847529, 0.10705826286541063]","[123.17291187463043, 156.54757668160352, 176.21575164869566, 175.9340506694147, 170.36107188873822, 178.47403239273493, 163.58640078505482, 169.9598056102745, 53.88315557644514, 151.62315168532263, 77.47998172699923, 67.08843787796283, 52.629219076174415]"
"[0.4152350383362851, 0.8337641274445045, 0.80750172614543, 0.7502422195851582, 0.3629763325629306, 0.5887261437120231, 0.22301386889347527, 0.2249513659811501, 0.4005691306811108, 0.11203297385002585, 0.09435204559370428, 0.0964149711853784]","[130.60774725410857, 171.32031923736093, 175.69980671690178, 176.8468175770825, 170.51120538641683, 174.57061158507568, 172.4216041680689, 169.74992325328273, 50.36595221778782, 163.92816186140357, 80.19465017908047, 69.50529244038047, 54.87267686932917]"
