Distances,Angles
"[0.5653228120569472, 0.8156737379757493, 0.3645898135617879, 0.3113659703171211, 0.3113474988307415, 0.2550455684785935, 0.45421826751211997, 0.10360836266195489, 0.09820736601786695, 0.15718369083130748, 0.14356686579450542, 0.1464013878356319]","[127.82075189507046, 170.9452817194295, 126.64270070960205, 124.41640210733782, 44.19175239560898, 129.36763811419425, 51.110150971794965, 118.01019401628733, 48.45565657826787, 123.93463219641953, 55.21354094037554, 60.02277063408604, 65.04485469708234]"
"[0.5568660007156548, 0.8184113344606879, 0.3756565170747604, 0.3180553056332869, 0.3188206197229827, 0.2728299661190987, 0.44657679917933246, 0.1075999836091726, 0.10779000710964291, 0.15999944247651962, 0.14638129247126663, 0.14632081663216054]","[120.71227801127486, 168.35551464073905, 121.18858378457314, 132.9828944660712, 44.335996104561445, 122.82302754064634, 55.82661735676043, 109.90624685750983, 50.22493902604066, 123.1822604873633, 56.00057980911088, 60.649098549217086, 64.86072522636182]"
"[0.5743556143166261, 0.8254692032777908, 0.3797835731349004, 0.32659021210815414, 0.3234457404384705, 0.2609131149539879, 0.4507784605436087, 0.10061432811965633, 0.10556310219331232, 0.15773805388146234, 0.1463734791519946, 0.1460376094055258]","[126.42896314870077, 170.45846367071803, 122.56098408248823, 129.71217991844776, 44.523713620865315, 125.4560591799511, 55.24596811999678, 112.10990121567748, 50.16063921212422, 124.92710332392767, 56.818224974704556, 60.61005271193293, 64.53030518485912]"
"[0.5659826152589099, 0.7852651079116457, 0.37642654044114415, 0.32492268181152295, 0.34391030526540706, 0.3351919264056759, 0.449107428833009, 0.11006523383701323, 0.08373311453676527, 0.14380037787812905, 0.12945419907269262, 0.12105513878356873]","[131.540054560652, 167.81977866012875, 137.9668811992863, 135.8564898674906, 85.41047104427251, 139.14585975786835, 79.31326782096447, 132.17843686833442, 77.1230340688838, 134.74919354564273, 64.82643407827099, 71.38726483950012, 79.10834417308772]"
"[0.5973888993041896, 0.8115129736318479, 0.4319817323970321, 0.36102110992961345, 0.365130192482866, 0.3256677880066387, 0.44842887423053174, 0.1250341738093384, 0.07407192753702647, 0.14054853563764366, 0.12488090865250616, 0.11097052310951282]","[134.09235136861764, 172.17724005889156, 134.37051269370045, 145.58823460864258, 95.39157347578494, 139.91542628078142, 83.85490020191234, 133.55931518361527, 85.23783936817075, 133.61012743439244, 62.81161668489827, 70.85253117866752, 78.8643531706247]"
"[0.534033882608715, 0.8040665618609522, 0.3813444505578428, 0.3308750096536877, 0.36298174234512665, 0.3203409277036821, 0.46087949473137385, 0.11723365395752508, 0.10156965582943453, 0.14169569921959954, 0.1327858290267876, 0.11936324079621488]","[122.94547722689012, 175.1666372395652, 132.35503061098177, 146.16099825833396, 88.9688515350011, 140.3721085560012, 81.90611128965708, 131.81991552806159, 75.63551862434953, 135.42874672258026, 64.25494693438594, 71.52575043541847, 76.68051360187596]"
"[0.5433528093431893, 0.8022309506904451, 0.3609397581770112, 0.3120285758539415, 0.3509737948666651, 0.3157464003492159, 0.4651527246397901, 0.11237511834067697, 0.10218095304014113, 0.14845842824358776, 0.13437554318650374, 0.12432619394794014]","[129.31701064961575, 166.66512433177587, 140.40350961039806, 134.8003147846314, 77.22297726889609, 138.48890891356658, 72.69351881834817, 133.23206166074104, 58.893812357007896, 141.8422766106955, 61.92946157580446, 71.57870049882567, 77.96124010188913]"
"[0.5350246181764191, 0.773082435803975, 0.3190190983080714, 0.26478493393507185, 0.31299989808469025, 0.2909391490316841, 0.47505740094463084, 0.11497276992420728, 0.10129146872033179, 0.1490771578943145, 0.13309234525229768, 0.12974500327697075]","[129.2549676033924, 157.32724487887853, 145.2787894513339, 123.51475473513429, 67.2025760613808, 144.77195219685635, 63.904647672573795, 143.23551973248632, 52.85526279499836, 146.25142642715795, 62.31861985461726, 71.1130774836572, 77.62458581894502]"
"[0.42343184518102667, 0.7583038453720325, 0.2916841328014519, 0.25369534814967165, 0.2773159647564951, 0.3410563887845596, 0.4698063721036369, 0.10094403882527613, 0.09507349259093575, 0.1335279718418922, 0.11935972411202411, 0.12585367782653312]","[107.74232824690971, 138.17762040702712, 145.96896526820782, 163.7684335071205, 49.19416298650223, 151.08211962357515, 45.032665960283595, 148.6716617137763, 30.881102176111987, 158.97871793071246, 57.40037353695123, 69.02734890284928, 72.55891967232427]"
"[0.48840072906440296, 0.7775391963437677, 0.3080575745759027, 0.2661704785647182, 0.29811726519799636, 0.28987051644672307, 0.4748490427460344, 0.10683098799951558, 0.09984579763302362, 0.12947925040655472, 0.1260681413668312, 0.13826443657591542]","[114.61565729805278, 142.92781308657277, 165.44690665056646, 172.4665747761921, 47.250563641998276, 161.55230371740186, 43.921256592641335, 156.0596649838841, 32.84855226247276, 159.99479346036028, 67.64634660454244, 70.9017354345943, 72.74174635530973]"
"[0.514559002167594, 0.722730987871029, 0.33100043300499793, 0.3066289903977564, 0.31219218447890484, 0.22173726845187758, 0.3938883300937361, 0.11005623936410562, 0.09631323086618623, 0.13586009399545249, 0.11910994767007496, 0.1249058245626303]","[121.85949315160748, 145.40810918442295, 132.39263227417203, 144.16462803231195, 55.461479553686814, 135.22341409105718, 43.303831719317536, 137.49175409855798, 26.182854703990206, 157.30827714136325, 56.46962289782001, 69.92020512193893, 77.05884685635563]"
"[0.5261793201416585, 0.6913221339328985, 0.308726212832721, 0.28799835897852366, 0.3061086986108336, 0.1669734368849827, 0.3852000433676266, 0.11433620622395686, 0.11700218040725498, 0.14296897602759068, 0.12639518135713695, 0.13380934797702898]","[125.62360013610869, 140.27000766456524, 140.40285256993113, 105.40315585983384, 46.321971932123134, 125.51159710373545, 43.38646770856244, 123.7624607258214, 36.513514267048855, 137.47551761092186, 59.2323932481696, 69.53743658565968, 78.26509813068093]"
"[0.527180516481489, 0.7481535848431297, 0.328486063452139, 0.29328714178618637, 0.30714516488885074, 0.24556907714397408, 0.42449252149230576, 0.1258728992418103, 0.10949502340631043, 0.15198277502923213, 0.12983336568064022, 0.13264835290746205]","[119.85968597039763, 145.14326615818825, 126.96786162490234, 137.62736832172584, 69.2123362904818, 113.11822608437093, 54.51335988750333, 124.80549073588949, 44.788534650406625, 143.9011087983454, 55.56874407417986, 69.75516426366755, 79.72872240583037]"
"[0.5074350765116542, 0.769005658849075, 0.3400958151835979, 0.3022419482112937, 0.3018484932797329, 0.2816316779152363, 0.4406958356551801, 0.1182660586797916, 0.08777747120897492, 0.13675207428545344, 0.11165209212475558, 0.11125614056154777]","[113.94926635806446, 156.55818491113578, 134.29570877848622, 157.00046937296997, 71.73736887876778, 113.84432465276558, 58.24533642189653, 119.36187697481769, 49.58342655110847, 141.3074698147655, 53.63073546852726, 69.82894683933493, 79.102925462733]"
